"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"59935",2006-07-01,"2006","Below Affordability Standard",45.8,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below Adequacy Standard",35.3,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below Suitability Standard",24.2,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below One or More Housing Standards",38.9,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Total",12.4,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Affordability Standard",50.2,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Adequacy Standard",33,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Suitability Standard",27.9,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below One or More Housing Standards",42.9,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Total",14.7,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Affordability Standard",52.7,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Adequacy Standard",26.8,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Suitability Standard",33.1,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below One or More Housing Standards",45.5,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Total",14.2,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Affordability Standard",50.1,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Adequacy Standard",25.2,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Suitability Standard",26.5,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below One or More Housing Standards",42.2,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Total",12.9,"Core Housing Need","Housing Standards"
