"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35575",2006-07-01,"2006","Below Affordability Standard",57.7,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Below Adequacy Standard",29.5,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Below Suitability Standard",29.9,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Below One or More Housing Standards",46.6,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35575",2006-07-01,"2006","Total",15,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below Affordability Standard",50.7,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below Adequacy Standard",21,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below Suitability Standard",23.3,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Below One or More Housing Standards",39.8,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35575",2011-07-01,"2011","Total",12.7,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below Affordability Standard",59.5,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below Adequacy Standard",28.9,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below Suitability Standard",31.6,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Below One or More Housing Standards",49.4,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35575",2016-07-01,"2016","Total",15.3,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below Affordability Standard",49.1,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below Adequacy Standard",17.5,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below Suitability Standard",15.6,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Below One or More Housing Standards",37.5,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35575",2021-07-01,"2021","Total",9.5,"Core Housing Need","Housing Standards"
