"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"59937",2006-07-01,"2006","Below Affordability Standard",1690,"Core Housing Need","Housing Standards"
"59937",2006-07-01,"2006","Below Adequacy Standard",355,"Core Housing Need","Housing Standards"
"59937",2006-07-01,"2006","Below Suitability Standard",210,"Core Housing Need","Housing Standards"
"59937",2006-07-01,"2006","Below One or More Housing Standards",1835,"Core Housing Need","Housing Standards"
"59937",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59937",2006-07-01,"2006","Total",1835,"Core Housing Need","Housing Standards"
"59937",2011-07-01,"2011","Below Affordability Standard",1820,"Core Housing Need","Housing Standards"
"59937",2011-07-01,"2011","Below Adequacy Standard",375,"Core Housing Need","Housing Standards"
"59937",2011-07-01,"2011","Below Suitability Standard",190,"Core Housing Need","Housing Standards"
"59937",2011-07-01,"2011","Below One or More Housing Standards",1970,"Core Housing Need","Housing Standards"
"59937",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59937",2011-07-01,"2011","Total",1970,"Core Housing Need","Housing Standards"
"59937",2016-07-01,"2016","Below Affordability Standard",1835,"Core Housing Need","Housing Standards"
"59937",2016-07-01,"2016","Below Adequacy Standard",325,"Core Housing Need","Housing Standards"
"59937",2016-07-01,"2016","Below Suitability Standard",160,"Core Housing Need","Housing Standards"
"59937",2016-07-01,"2016","Below One or More Housing Standards",1935,"Core Housing Need","Housing Standards"
"59937",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59937",2016-07-01,"2016","Total",1935,"Core Housing Need","Housing Standards"
"59937",2021-07-01,"2021","Below Affordability Standard",1565,"Core Housing Need","Housing Standards"
"59937",2021-07-01,"2021","Below Adequacy Standard",185,"Core Housing Need","Housing Standards"
"59937",2021-07-01,"2021","Below Suitability Standard",130,"Core Housing Need","Housing Standards"
"59937",2021-07-01,"2021","Below One or More Housing Standards",1670,"Core Housing Need","Housing Standards"
"59937",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59937",2021-07-01,"2021","Total",1670,"Core Housing Need","Housing Standards"
