"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35582",2006-07-01,"2006","Below Affordability Standard",1120,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below Adequacy Standard",435,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below Suitability Standard",145,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below One or More Housing Standards",1545,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Above Standards",3950,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Total",5495,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Affordability Standard",1090,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Adequacy Standard",570,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Suitability Standard",190,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below One or More Housing Standards",1640,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Above Standards",3760,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Total",5395,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Affordability Standard",1375,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Adequacy Standard",415,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Suitability Standard",75,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below One or More Housing Standards",1705,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Above Standards",3735,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Total",5435,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Affordability Standard",1105,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Adequacy Standard",485,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Suitability Standard",90,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below One or More Housing Standards",1575,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Above Standards",4185,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Total",5765,"Core Housing Need","Housing Standards"
