"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"59970",2006-07-01,"2006","Below Affordability Standard",2600,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Below Adequacy Standard",445,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Below Suitability Standard",245,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Below One or More Housing Standards",2760,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59970",2006-07-01,"2006","Total",2765,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below Affordability Standard",3455,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below Adequacy Standard",645,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below Suitability Standard",220,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Below One or More Housing Standards",3675,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59970",2011-07-01,"2011","Total",3675,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below Affordability Standard",2940,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below Adequacy Standard",560,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below Suitability Standard",240,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Below One or More Housing Standards",3200,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59970",2016-07-01,"2016","Total",3200,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below Affordability Standard",2230,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below Adequacy Standard",375,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below Suitability Standard",95,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Below One or More Housing Standards",2350,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59970",2021-07-01,"2021","Total",2350,"Core Housing Need","Housing Standards"
