"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"24456",2006-07-01,"2006","Below Affordability Standard",1930,"Core Housing Need","Housing Standards"
"24456",2006-07-01,"2006","Below Adequacy Standard",195,"Core Housing Need","Housing Standards"
"24456",2006-07-01,"2006","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"24456",2006-07-01,"2006","Below One or More Housing Standards",2015,"Core Housing Need","Housing Standards"
"24456",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24456",2006-07-01,"2006","Total",2015,"Core Housing Need","Housing Standards"
"24456",2011-07-01,"2011","Below Affordability Standard",2030,"Core Housing Need","Housing Standards"
"24456",2011-07-01,"2011","Below Adequacy Standard",220,"Core Housing Need","Housing Standards"
"24456",2011-07-01,"2011","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"24456",2011-07-01,"2011","Below One or More Housing Standards",2140,"Core Housing Need","Housing Standards"
"24456",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24456",2011-07-01,"2011","Total",2135,"Core Housing Need","Housing Standards"
"24456",2016-07-01,"2016","Below Affordability Standard",2390,"Core Housing Need","Housing Standards"
"24456",2016-07-01,"2016","Below Adequacy Standard",220,"Core Housing Need","Housing Standards"
"24456",2016-07-01,"2016","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"24456",2016-07-01,"2016","Below One or More Housing Standards",2495,"Core Housing Need","Housing Standards"
"24456",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24456",2016-07-01,"2016","Total",2495,"Core Housing Need","Housing Standards"
"24456",2021-07-01,"2021","Below Affordability Standard",1275,"Core Housing Need","Housing Standards"
"24456",2021-07-01,"2021","Below Adequacy Standard",180,"Core Housing Need","Housing Standards"
"24456",2021-07-01,"2021","Below Suitability Standard",35,"Core Housing Need","Housing Standards"
"24456",2021-07-01,"2021","Below One or More Housing Standards",1395,"Core Housing Need","Housing Standards"
"24456",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24456",2021-07-01,"2021","Total",1395,"Core Housing Need","Housing Standards"
