"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35580",2006-07-01,"2006","Below Affordability Standard",11735,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Below Adequacy Standard",4750,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Below Suitability Standard",1995,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Below One or More Housing Standards",16470,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Above Standards",46695,"Core Housing Need","Housing Standards"
"35580",2006-07-01,"2006","Total",63170,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below Affordability Standard",12750,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below Adequacy Standard",4815,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below Suitability Standard",2220,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Below One or More Housing Standards",17815,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Above Standards",47165,"Core Housing Need","Housing Standards"
"35580",2011-07-01,"2011","Total",64980,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below Affordability Standard",13480,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below Adequacy Standard",5075,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below Suitability Standard",1585,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Below One or More Housing Standards",18195,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Above Standards",50315,"Core Housing Need","Housing Standards"
"35580",2016-07-01,"2016","Total",68510,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below Affordability Standard",11640,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below Adequacy Standard",5065,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below Suitability Standard",2025,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Below One or More Housing Standards",17105,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Above Standards",54860,"Core Housing Need","Housing Standards"
"35580",2021-07-01,"2021","Total",71970,"Core Housing Need","Housing Standards"
