"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"46610",2006-07-01,"2006","Below Affordability Standard",3375,"Core Housing Need","Housing Standards"
"46610",2006-07-01,"2006","Below Adequacy Standard",1465,"Core Housing Need","Housing Standards"
"46610",2006-07-01,"2006","Below Suitability Standard",755,"Core Housing Need","Housing Standards"
"46610",2006-07-01,"2006","Below One or More Housing Standards",5065,"Core Housing Need","Housing Standards"
"46610",2006-07-01,"2006","Above Standards",14535,"Core Housing Need","Housing Standards"
"46610",2006-07-01,"2006","Total",19600,"Core Housing Need","Housing Standards"
"46610",2011-07-01,"2011","Below Affordability Standard",3285,"Core Housing Need","Housing Standards"
"46610",2011-07-01,"2011","Below Adequacy Standard",1485,"Core Housing Need","Housing Standards"
"46610",2011-07-01,"2011","Below Suitability Standard",935,"Core Housing Need","Housing Standards"
"46610",2011-07-01,"2011","Below One or More Housing Standards",5190,"Core Housing Need","Housing Standards"
"46610",2011-07-01,"2011","Above Standards",15670,"Core Housing Need","Housing Standards"
"46610",2011-07-01,"2011","Total",20855,"Core Housing Need","Housing Standards"
"46610",2016-07-01,"2016","Below Affordability Standard",3830,"Core Housing Need","Housing Standards"
"46610",2016-07-01,"2016","Below Adequacy Standard",1385,"Core Housing Need","Housing Standards"
"46610",2016-07-01,"2016","Below Suitability Standard",1035,"Core Housing Need","Housing Standards"
"46610",2016-07-01,"2016","Below One or More Housing Standards",5640,"Core Housing Need","Housing Standards"
"46610",2016-07-01,"2016","Above Standards",17225,"Core Housing Need","Housing Standards"
"46610",2016-07-01,"2016","Total",22860,"Core Housing Need","Housing Standards"
"46610",2021-07-01,"2021","Below Affordability Standard",3155,"Core Housing Need","Housing Standards"
"46610",2021-07-01,"2021","Below Adequacy Standard",1265,"Core Housing Need","Housing Standards"
"46610",2021-07-01,"2021","Below Suitability Standard",1140,"Core Housing Need","Housing Standards"
"46610",2021-07-01,"2021","Below One or More Housing Standards",5150,"Core Housing Need","Housing Standards"
"46610",2021-07-01,"2021","Above Standards",16590,"Core Housing Need","Housing Standards"
"46610",2021-07-01,"2021","Total",21745,"Core Housing Need","Housing Standards"
