"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"13335",2006-07-01,"2006","Below Affordability Standard",705,"Core Housing Need","Housing Standards"
"13335",2006-07-01,"2006","Below Adequacy Standard",170,"Core Housing Need","Housing Standards"
"13335",2006-07-01,"2006","Below Suitability Standard",35,"Core Housing Need","Housing Standards"
"13335",2006-07-01,"2006","Below One or More Housing Standards",755,"Core Housing Need","Housing Standards"
"13335",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"13335",2006-07-01,"2006","Total",750,"Core Housing Need","Housing Standards"
"13335",2011-07-01,"2011","Below Affordability Standard",685,"Core Housing Need","Housing Standards"
"13335",2011-07-01,"2011","Below Adequacy Standard",95,"Core Housing Need","Housing Standards"
"13335",2011-07-01,"2011","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"13335",2011-07-01,"2011","Below One or More Housing Standards",715,"Core Housing Need","Housing Standards"
"13335",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"13335",2011-07-01,"2011","Total",720,"Core Housing Need","Housing Standards"
"13335",2016-07-01,"2016","Below Affordability Standard",625,"Core Housing Need","Housing Standards"
"13335",2016-07-01,"2016","Below Adequacy Standard",110,"Core Housing Need","Housing Standards"
"13335",2016-07-01,"2016","Below Suitability Standard",20,"Core Housing Need","Housing Standards"
"13335",2016-07-01,"2016","Below One or More Housing Standards",645,"Core Housing Need","Housing Standards"
"13335",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"13335",2016-07-01,"2016","Total",645,"Core Housing Need","Housing Standards"
"13335",2021-07-01,"2021","Below Affordability Standard",280,"Core Housing Need","Housing Standards"
"13335",2021-07-01,"2021","Below Adequacy Standard",0,"Core Housing Need","Housing Standards"
"13335",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"13335",2021-07-01,"2021","Below One or More Housing Standards",285,"Core Housing Need","Housing Standards"
"13335",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"13335",2021-07-01,"2021","Total",285,"Core Housing Need","Housing Standards"
