"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"48833",2006-07-01,"2006","Below Affordability Standard",34,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below Adequacy Standard",13.7,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below Suitability Standard",13.8,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Below One or More Housing Standards",25.7,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2006-07-01,"2006","Total",7.5,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Affordability Standard",51.3,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Adequacy Standard",15.4,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below Suitability Standard",15.6,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Below One or More Housing Standards",40.9,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2011-07-01,"2011","Total",12.3,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Affordability Standard",47.9,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Adequacy Standard",16.7,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below Suitability Standard",25.7,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Below One or More Housing Standards",39.3,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2016-07-01,"2016","Total",10.5,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Affordability Standard",45.1,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Adequacy Standard",25.8,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below Suitability Standard",11.1,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Below One or More Housing Standards",37.3,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48833",2021-07-01,"2021","Total",9.9,"Core Housing Need","Housing Standards"
