"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"60990",2006-07-01,"2006","Below Affordability Standard",1075,"Core Housing Need","Housing Standards"
"60990",2006-07-01,"2006","Below Adequacy Standard",430,"Core Housing Need","Housing Standards"
"60990",2006-07-01,"2006","Below Suitability Standard",180,"Core Housing Need","Housing Standards"
"60990",2006-07-01,"2006","Below One or More Housing Standards",1350,"Core Housing Need","Housing Standards"
"60990",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"60990",2006-07-01,"2006","Total",1350,"Core Housing Need","Housing Standards"
"60990",2011-07-01,"2011","Below Affordability Standard",880,"Core Housing Need","Housing Standards"
"60990",2011-07-01,"2011","Below Adequacy Standard",235,"Core Housing Need","Housing Standards"
"60990",2011-07-01,"2011","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"60990",2011-07-01,"2011","Below One or More Housing Standards",985,"Core Housing Need","Housing Standards"
"60990",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"60990",2011-07-01,"2011","Total",985,"Core Housing Need","Housing Standards"
"60990",2016-07-01,"2016","Below Affordability Standard",1250,"Core Housing Need","Housing Standards"
"60990",2016-07-01,"2016","Below Adequacy Standard",250,"Core Housing Need","Housing Standards"
"60990",2016-07-01,"2016","Below Suitability Standard",120,"Core Housing Need","Housing Standards"
"60990",2016-07-01,"2016","Below One or More Housing Standards",1435,"Core Housing Need","Housing Standards"
"60990",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"60990",2016-07-01,"2016","Total",1435,"Core Housing Need","Housing Standards"
"60990",2021-07-01,"2021","Below Affordability Standard",1175,"Core Housing Need","Housing Standards"
"60990",2021-07-01,"2021","Below Adequacy Standard",295,"Core Housing Need","Housing Standards"
"60990",2021-07-01,"2021","Below Suitability Standard",85,"Core Housing Need","Housing Standards"
"60990",2021-07-01,"2021","Below One or More Housing Standards",1370,"Core Housing Need","Housing Standards"
"60990",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"60990",2021-07-01,"2021","Total",1370,"Core Housing Need","Housing Standards"
