"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35582",2006-07-01,"2006","Below Affordability Standard",845,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below Adequacy Standard",135,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below Suitability Standard",35,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below One or More Housing Standards",920,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Total",920,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Affordability Standard",460,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Adequacy Standard",50,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below One or More Housing Standards",485,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Total",485,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Affordability Standard",700,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Adequacy Standard",105,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Suitability Standard",10,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below One or More Housing Standards",730,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Total",730,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Affordability Standard",790,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Adequacy Standard",120,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below One or More Housing Standards",845,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Total",845,"Core Housing Need","Housing Standards"
