"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"48840",2006-07-01,"2006","Below Affordability Standard",575,"Core Housing Need","Housing Standards"
"48840",2006-07-01,"2006","Below Adequacy Standard",110,"Core Housing Need","Housing Standards"
"48840",2006-07-01,"2006","Below Suitability Standard",75,"Core Housing Need","Housing Standards"
"48840",2006-07-01,"2006","Below One or More Housing Standards",640,"Core Housing Need","Housing Standards"
"48840",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48840",2006-07-01,"2006","Total",635,"Core Housing Need","Housing Standards"
"48840",2011-07-01,"2011","Below Affordability Standard",950,"Core Housing Need","Housing Standards"
"48840",2011-07-01,"2011","Below Adequacy Standard",115,"Core Housing Need","Housing Standards"
"48840",2011-07-01,"2011","Below Suitability Standard",75,"Core Housing Need","Housing Standards"
"48840",2011-07-01,"2011","Below One or More Housing Standards",985,"Core Housing Need","Housing Standards"
"48840",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48840",2011-07-01,"2011","Total",985,"Core Housing Need","Housing Standards"
"48840",2016-07-01,"2016","Below Affordability Standard",1160,"Core Housing Need","Housing Standards"
"48840",2016-07-01,"2016","Below Adequacy Standard",125,"Core Housing Need","Housing Standards"
"48840",2016-07-01,"2016","Below Suitability Standard",200,"Core Housing Need","Housing Standards"
"48840",2016-07-01,"2016","Below One or More Housing Standards",1305,"Core Housing Need","Housing Standards"
"48840",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48840",2016-07-01,"2016","Total",1305,"Core Housing Need","Housing Standards"
"48840",2021-07-01,"2021","Below Affordability Standard",1130,"Core Housing Need","Housing Standards"
"48840",2021-07-01,"2021","Below Adequacy Standard",95,"Core Housing Need","Housing Standards"
"48840",2021-07-01,"2021","Below Suitability Standard",65,"Core Housing Need","Housing Standards"
"48840",2021-07-01,"2021","Below One or More Housing Standards",1190,"Core Housing Need","Housing Standards"
"48840",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48840",2021-07-01,"2021","Total",1190,"Core Housing Need","Housing Standards"
