"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"24444",2006-07-01,"2006","Below Affordability Standard",59.5,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Below Adequacy Standard",9,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Below Suitability Standard",17.2,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Below One or More Housing Standards",44.2,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Total",11.7,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below Affordability Standard",42.5,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below Adequacy Standard",8.5,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below Suitability Standard",14.2,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below One or More Housing Standards",32.7,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Total",8.4,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below Affordability Standard",38.5,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below Adequacy Standard",12.3,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below Suitability Standard",5.2,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below One or More Housing Standards",30.2,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Total",7.7,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below Affordability Standard",20.9,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below Adequacy Standard",3.8,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below One or More Housing Standards",14.5,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Total",2.8,"Core Housing Need","Housing Standards"
