"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35555",2006-07-01,"2006","Below Affordability Standard",53.5,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Below Adequacy Standard",33.2,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Below Suitability Standard",29,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Below One or More Housing Standards",43.4,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Total",12.8,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below Affordability Standard",52.7,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below Adequacy Standard",26.5,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below Suitability Standard",25.5,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below One or More Housing Standards",42.5,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Total",12.9,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below Affordability Standard",56.3,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below Adequacy Standard",30,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below Suitability Standard",35.5,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below One or More Housing Standards",47.1,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Total",13.9,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below Affordability Standard",45.4,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below Adequacy Standard",25.6,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below Suitability Standard",21.6,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below One or More Housing Standards",36.2,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Total",10.3,"Core Housing Need","Housing Standards"
