"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"10010",2006-07-01,"2006","Below Affordability Standard",1005,"Core Housing Need","Housing Standards"
"10010",2006-07-01,"2006","Below Adequacy Standard",385,"Core Housing Need","Housing Standards"
"10010",2006-07-01,"2006","Below Suitability Standard",95,"Core Housing Need","Housing Standards"
"10010",2006-07-01,"2006","Below One or More Housing Standards",1345,"Core Housing Need","Housing Standards"
"10010",2006-07-01,"2006","Above Standards",3820,"Core Housing Need","Housing Standards"
"10010",2006-07-01,"2006","Total",5165,"Core Housing Need","Housing Standards"
"10010",2011-07-01,"2011","Below Affordability Standard",1230,"Core Housing Need","Housing Standards"
"10010",2011-07-01,"2011","Below Adequacy Standard",490,"Core Housing Need","Housing Standards"
"10010",2011-07-01,"2011","Below Suitability Standard",150,"Core Housing Need","Housing Standards"
"10010",2011-07-01,"2011","Below One or More Housing Standards",1705,"Core Housing Need","Housing Standards"
"10010",2011-07-01,"2011","Above Standards",3875,"Core Housing Need","Housing Standards"
"10010",2011-07-01,"2011","Total",5580,"Core Housing Need","Housing Standards"
"10010",2016-07-01,"2016","Below Affordability Standard",1110,"Core Housing Need","Housing Standards"
"10010",2016-07-01,"2016","Below Adequacy Standard",440,"Core Housing Need","Housing Standards"
"10010",2016-07-01,"2016","Below Suitability Standard",80,"Core Housing Need","Housing Standards"
"10010",2016-07-01,"2016","Below One or More Housing Standards",1495,"Core Housing Need","Housing Standards"
"10010",2016-07-01,"2016","Above Standards",4490,"Core Housing Need","Housing Standards"
"10010",2016-07-01,"2016","Total",5990,"Core Housing Need","Housing Standards"
"10010",2021-07-01,"2021","Below Affordability Standard",1140,"Core Housing Need","Housing Standards"
"10010",2021-07-01,"2021","Below Adequacy Standard",330,"Core Housing Need","Housing Standards"
"10010",2021-07-01,"2021","Below Suitability Standard",90,"Core Housing Need","Housing Standards"
"10010",2021-07-01,"2021","Below One or More Housing Standards",1460,"Core Housing Need","Housing Standards"
"10010",2021-07-01,"2021","Above Standards",4610,"Core Housing Need","Housing Standards"
"10010",2021-07-01,"2021","Total",6070,"Core Housing Need","Housing Standards"
