"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"24404",2006-07-01,"2006","Below Affordability Standard",47.1,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Below Adequacy Standard",20.7,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Below Suitability Standard",17.7,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Below One or More Housing Standards",37.2,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24404",2006-07-01,"2006","Total",8.5,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below Affordability Standard",47.3,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below Adequacy Standard",14.6,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below Suitability Standard",21.1,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Below One or More Housing Standards",35.7,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24404",2011-07-01,"2011","Total",8.2,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below Affordability Standard",35.3,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below Adequacy Standard",14.5,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below Suitability Standard",13.3,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Below One or More Housing Standards",28.2,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24404",2016-07-01,"2016","Total",5.9,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below Affordability Standard",26.1,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below Adequacy Standard",7.3,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Below One or More Housing Standards",19.2,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24404",2021-07-01,"2021","Total",3.1,"Core Housing Need","Housing Standards"
