"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35582",2006-07-01,"2006","Below Affordability Standard",75.5,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below Adequacy Standard",24.1,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below Suitability Standard",31,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Below One or More Housing Standards",59.6,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2006-07-01,"2006","Total",16.7,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Affordability Standard",42.2,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Adequacy Standard",0,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below Suitability Standard",8.8,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Below One or More Housing Standards",29.6,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2011-07-01,"2011","Total",9,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Affordability Standard",50.9,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Adequacy Standard",25.3,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below Suitability Standard",13.3,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Below One or More Housing Standards",42.8,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2016-07-01,"2016","Total",13.4,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Affordability Standard",71.5,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Adequacy Standard",24.7,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Below One or More Housing Standards",53.7,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35582",2021-07-01,"2021","Total",14.7,"Core Housing Need","Housing Standards"
