"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59977",2006-07-01,"2006","Below Affordability Standard",1545,"Core Housing Need","Housing Standards"
"59977",2006-07-01,"2006","Below Adequacy Standard",665,"Core Housing Need","Housing Standards"
"59977",2006-07-01,"2006","Below Suitability Standard",450,"Core Housing Need","Housing Standards"
"59977",2006-07-01,"2006","Below One or More Housing Standards",2405,"Core Housing Need","Housing Standards"
"59977",2006-07-01,"2006","Above Standards",6950,"Core Housing Need","Housing Standards"
"59977",2006-07-01,"2006","Total",9360,"Core Housing Need","Housing Standards"
"59977",2011-07-01,"2011","Below Affordability Standard",1840,"Core Housing Need","Housing Standards"
"59977",2011-07-01,"2011","Below Adequacy Standard",905,"Core Housing Need","Housing Standards"
"59977",2011-07-01,"2011","Below Suitability Standard",515,"Core Housing Need","Housing Standards"
"59977",2011-07-01,"2011","Below One or More Housing Standards",2965,"Core Housing Need","Housing Standards"
"59977",2011-07-01,"2011","Above Standards",6700,"Core Housing Need","Housing Standards"
"59977",2011-07-01,"2011","Total",9670,"Core Housing Need","Housing Standards"
"59977",2016-07-01,"2016","Below Affordability Standard",1555,"Core Housing Need","Housing Standards"
"59977",2016-07-01,"2016","Below Adequacy Standard",725,"Core Housing Need","Housing Standards"
"59977",2016-07-01,"2016","Below Suitability Standard",390,"Core Housing Need","Housing Standards"
"59977",2016-07-01,"2016","Below One or More Housing Standards",2435,"Core Housing Need","Housing Standards"
"59977",2016-07-01,"2016","Above Standards",8210,"Core Housing Need","Housing Standards"
"59977",2016-07-01,"2016","Total",10645,"Core Housing Need","Housing Standards"
"59977",2021-07-01,"2021","Below Affordability Standard",1650,"Core Housing Need","Housing Standards"
"59977",2021-07-01,"2021","Below Adequacy Standard",885,"Core Housing Need","Housing Standards"
"59977",2021-07-01,"2021","Below Suitability Standard",445,"Core Housing Need","Housing Standards"
"59977",2021-07-01,"2021","Below One or More Housing Standards",2755,"Core Housing Need","Housing Standards"
"59977",2021-07-01,"2021","Above Standards",8555,"Core Housing Need","Housing Standards"
"59977",2021-07-01,"2021","Total",11310,"Core Housing Need","Housing Standards"
