"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"59935",2006-07-01,"2006","Below Affordability Standard",15590,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below Adequacy Standard",1880,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below Suitability Standard",2260,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Below One or More Housing Standards",16905,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2006-07-01,"2006","Total",16905,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Affordability Standard",19375,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Adequacy Standard",2290,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below Suitability Standard",2260,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Below One or More Housing Standards",20870,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2011-07-01,"2011","Total",20870,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Affordability Standard",20425,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Adequacy Standard",2130,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below Suitability Standard",1735,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Below One or More Housing Standards",21750,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2016-07-01,"2016","Total",21750,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Affordability Standard",20180,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Adequacy Standard",2165,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below Suitability Standard",1840,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Below One or More Housing Standards",21740,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59935",2021-07-01,"2021","Total",21740,"Core Housing Need","Housing Standards"
