"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35531",2006-07-01,"2006","Below Affordability Standard",53.5,"Core Housing Need","Housing Standards"
"35531",2006-07-01,"2006","Below Adequacy Standard",19.6,"Core Housing Need","Housing Standards"
"35531",2006-07-01,"2006","Below Suitability Standard",22.7,"Core Housing Need","Housing Standards"
"35531",2006-07-01,"2006","Below One or More Housing Standards",43.1,"Core Housing Need","Housing Standards"
"35531",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35531",2006-07-01,"2006","Total",10.2,"Core Housing Need","Housing Standards"
"35531",2011-07-01,"2011","Below Affordability Standard",44.3,"Core Housing Need","Housing Standards"
"35531",2011-07-01,"2011","Below Adequacy Standard",16.1,"Core Housing Need","Housing Standards"
"35531",2011-07-01,"2011","Below Suitability Standard",23.2,"Core Housing Need","Housing Standards"
"35531",2011-07-01,"2011","Below One or More Housing Standards",35.6,"Core Housing Need","Housing Standards"
"35531",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35531",2011-07-01,"2011","Total",8.6,"Core Housing Need","Housing Standards"
"35531",2016-07-01,"2016","Below Affordability Standard",36.7,"Core Housing Need","Housing Standards"
"35531",2016-07-01,"2016","Below Adequacy Standard",8.5,"Core Housing Need","Housing Standards"
"35531",2016-07-01,"2016","Below Suitability Standard",16.3,"Core Housing Need","Housing Standards"
"35531",2016-07-01,"2016","Below One or More Housing Standards",28.3,"Core Housing Need","Housing Standards"
"35531",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35531",2016-07-01,"2016","Total",6.5,"Core Housing Need","Housing Standards"
"35531",2021-07-01,"2021","Below Affordability Standard",31.1,"Core Housing Need","Housing Standards"
"35531",2021-07-01,"2021","Below Adequacy Standard",15.8,"Core Housing Need","Housing Standards"
"35531",2021-07-01,"2021","Below Suitability Standard",9.1,"Core Housing Need","Housing Standards"
"35531",2021-07-01,"2021","Below One or More Housing Standards",24.9,"Core Housing Need","Housing Standards"
"35531",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35531",2021-07-01,"2021","Total",5.2,"Core Housing Need","Housing Standards"
