"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35530",2006-07-01,"2006","Below Affordability Standard",3440,"Core Housing Need","Housing Standards"
"35530",2006-07-01,"2006","Below Adequacy Standard",485,"Core Housing Need","Housing Standards"
"35530",2006-07-01,"2006","Below Suitability Standard",235,"Core Housing Need","Housing Standards"
"35530",2006-07-01,"2006","Below One or More Housing Standards",3630,"Core Housing Need","Housing Standards"
"35530",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35530",2006-07-01,"2006","Total",3630,"Core Housing Need","Housing Standards"
"35530",2011-07-01,"2011","Below Affordability Standard",3180,"Core Housing Need","Housing Standards"
"35530",2011-07-01,"2011","Below Adequacy Standard",430,"Core Housing Need","Housing Standards"
"35530",2011-07-01,"2011","Below Suitability Standard",170,"Core Housing Need","Housing Standards"
"35530",2011-07-01,"2011","Below One or More Housing Standards",3335,"Core Housing Need","Housing Standards"
"35530",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35530",2011-07-01,"2011","Total",3335,"Core Housing Need","Housing Standards"
"35530",2016-07-01,"2016","Below Affordability Standard",3645,"Core Housing Need","Housing Standards"
"35530",2016-07-01,"2016","Below Adequacy Standard",575,"Core Housing Need","Housing Standards"
"35530",2016-07-01,"2016","Below Suitability Standard",205,"Core Housing Need","Housing Standards"
"35530",2016-07-01,"2016","Below One or More Housing Standards",3900,"Core Housing Need","Housing Standards"
"35530",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35530",2016-07-01,"2016","Total",3900,"Core Housing Need","Housing Standards"
"35530",2021-07-01,"2021","Below Affordability Standard",2970,"Core Housing Need","Housing Standards"
"35530",2021-07-01,"2021","Below Adequacy Standard",520,"Core Housing Need","Housing Standards"
"35530",2021-07-01,"2021","Below Suitability Standard",145,"Core Housing Need","Housing Standards"
"35530",2021-07-01,"2021","Below One or More Housing Standards",3245,"Core Housing Need","Housing Standards"
"35530",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35530",2021-07-01,"2021","Total",3245,"Core Housing Need","Housing Standards"
