"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35555",2006-07-01,"2006","Below Affordability Standard",39530,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Below Adequacy Standard",10740,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Below Suitability Standard",8330,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Below One or More Housing Standards",52100,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Above Standards",125195,"Core Housing Need","Housing Standards"
"35555",2006-07-01,"2006","Total",177295,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below Affordability Standard",41895,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below Adequacy Standard",10855,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below Suitability Standard",8920,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Below One or More Housing Standards",55835,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Above Standards",128345,"Core Housing Need","Housing Standards"
"35555",2011-07-01,"2011","Total",184180,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below Affordability Standard",45055,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below Adequacy Standard",11470,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below Suitability Standard",7635,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Below One or More Housing Standards",58100,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Above Standards",139415,"Core Housing Need","Housing Standards"
"35555",2016-07-01,"2016","Total",197510,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below Affordability Standard",44130,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below Adequacy Standard",11545,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below Suitability Standard",11275,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Below One or More Housing Standards",60925,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Above Standards",154010,"Core Housing Need","Housing Standards"
"35555",2021-07-01,"2021","Total",214935,"Core Housing Need","Housing Standards"
