"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"35529",2006-07-01,"2006","Below Affordability Standard",10290,"Core Housing Need","Housing Standards"
"35529",2006-07-01,"2006","Below Adequacy Standard",3235,"Core Housing Need","Housing Standards"
"35529",2006-07-01,"2006","Below Suitability Standard",1785,"Core Housing Need","Housing Standards"
"35529",2006-07-01,"2006","Below One or More Housing Standards",13620,"Core Housing Need","Housing Standards"
"35529",2006-07-01,"2006","Above Standards",30270,"Core Housing Need","Housing Standards"
"35529",2006-07-01,"2006","Total",43885,"Core Housing Need","Housing Standards"
"35529",2011-07-01,"2011","Below Affordability Standard",10525,"Core Housing Need","Housing Standards"
"35529",2011-07-01,"2011","Below Adequacy Standard",3025,"Core Housing Need","Housing Standards"
"35529",2011-07-01,"2011","Below Suitability Standard",1740,"Core Housing Need","Housing Standards"
"35529",2011-07-01,"2011","Below One or More Housing Standards",13695,"Core Housing Need","Housing Standards"
"35529",2011-07-01,"2011","Above Standards",32090,"Core Housing Need","Housing Standards"
"35529",2011-07-01,"2011","Total",45785,"Core Housing Need","Housing Standards"
"35529",2016-07-01,"2016","Below Affordability Standard",11900,"Core Housing Need","Housing Standards"
"35529",2016-07-01,"2016","Below Adequacy Standard",3015,"Core Housing Need","Housing Standards"
"35529",2016-07-01,"2016","Below Suitability Standard",1205,"Core Housing Need","Housing Standards"
"35529",2016-07-01,"2016","Below One or More Housing Standards",14620,"Core Housing Need","Housing Standards"
"35529",2016-07-01,"2016","Above Standards",33300,"Core Housing Need","Housing Standards"
"35529",2016-07-01,"2016","Total",47920,"Core Housing Need","Housing Standards"
"35529",2021-07-01,"2021","Below Affordability Standard",10620,"Core Housing Need","Housing Standards"
"35529",2021-07-01,"2021","Below Adequacy Standard",3000,"Core Housing Need","Housing Standards"
"35529",2021-07-01,"2021","Below Suitability Standard",1655,"Core Housing Need","Housing Standards"
"35529",2021-07-01,"2021","Below One or More Housing Standards",13880,"Core Housing Need","Housing Standards"
"35529",2021-07-01,"2021","Above Standards",37240,"Core Housing Need","Housing Standards"
"35529",2021-07-01,"2021","Total",51120,"Core Housing Need","Housing Standards"
