"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"48806",2006-07-01,"2006","Below Affordability Standard",51,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Below Adequacy Standard",17.8,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Below Suitability Standard",15.7,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Below One or More Housing Standards",33.3,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2006-07-01,"2006","Total",9.6,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below Affordability Standard",49.8,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below Adequacy Standard",20.3,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below Suitability Standard",20.5,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Below One or More Housing Standards",34.3,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2011-07-01,"2011","Total",9.1,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below Affordability Standard",56.2,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below Adequacy Standard",17.7,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below Suitability Standard",23.2,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Below One or More Housing Standards",39.8,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2016-07-01,"2016","Total",10.1,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below Affordability Standard",38.8,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below Adequacy Standard",6.5,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below Suitability Standard",10.1,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Below One or More Housing Standards",22.1,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48806",2021-07-01,"2021","Total",5.8,"Core Housing Need","Housing Standards"
