"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24468",2006-07-01,"2006","Below Affordability Standard",1180,"Core Housing Need","Housing Standards"
"24468",2006-07-01,"2006","Below Adequacy Standard",505,"Core Housing Need","Housing Standards"
"24468",2006-07-01,"2006","Below Suitability Standard",185,"Core Housing Need","Housing Standards"
"24468",2006-07-01,"2006","Below One or More Housing Standards",1700,"Core Housing Need","Housing Standards"
"24468",2006-07-01,"2006","Above Standards",3400,"Core Housing Need","Housing Standards"
"24468",2006-07-01,"2006","Total",5100,"Core Housing Need","Housing Standards"
"24468",2011-07-01,"2011","Below Affordability Standard",1205,"Core Housing Need","Housing Standards"
"24468",2011-07-01,"2011","Below Adequacy Standard",450,"Core Housing Need","Housing Standards"
"24468",2011-07-01,"2011","Below Suitability Standard",210,"Core Housing Need","Housing Standards"
"24468",2011-07-01,"2011","Below One or More Housing Standards",1670,"Core Housing Need","Housing Standards"
"24468",2011-07-01,"2011","Above Standards",3770,"Core Housing Need","Housing Standards"
"24468",2011-07-01,"2011","Total",5435,"Core Housing Need","Housing Standards"
"24468",2016-07-01,"2016","Below Affordability Standard",1485,"Core Housing Need","Housing Standards"
"24468",2016-07-01,"2016","Below Adequacy Standard",430,"Core Housing Need","Housing Standards"
"24468",2016-07-01,"2016","Below Suitability Standard",225,"Core Housing Need","Housing Standards"
"24468",2016-07-01,"2016","Below One or More Housing Standards",1975,"Core Housing Need","Housing Standards"
"24468",2016-07-01,"2016","Above Standards",3920,"Core Housing Need","Housing Standards"
"24468",2016-07-01,"2016","Total",5900,"Core Housing Need","Housing Standards"
"24468",2021-07-01,"2021","Below Affordability Standard",1100,"Core Housing Need","Housing Standards"
"24468",2021-07-01,"2021","Below Adequacy Standard",450,"Core Housing Need","Housing Standards"
"24468",2021-07-01,"2021","Below Suitability Standard",210,"Core Housing Need","Housing Standards"
"24468",2021-07-01,"2021","Below One or More Housing Standards",1640,"Core Housing Need","Housing Standards"
"24468",2021-07-01,"2021","Above Standards",4795,"Core Housing Need","Housing Standards"
"24468",2021-07-01,"2021","Total",6435,"Core Housing Need","Housing Standards"
