"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59934",2006-07-01,"2006","Below Affordability Standard",1205,"Core Housing Need","Housing Standards"
"59934",2006-07-01,"2006","Below Adequacy Standard",280,"Core Housing Need","Housing Standards"
"59934",2006-07-01,"2006","Below Suitability Standard",295,"Core Housing Need","Housing Standards"
"59934",2006-07-01,"2006","Below One or More Housing Standards",1650,"Core Housing Need","Housing Standards"
"59934",2006-07-01,"2006","Above Standards",3695,"Core Housing Need","Housing Standards"
"59934",2006-07-01,"2006","Total",5345,"Core Housing Need","Housing Standards"
"59934",2011-07-01,"2011","Below Affordability Standard",2045,"Core Housing Need","Housing Standards"
"59934",2011-07-01,"2011","Below Adequacy Standard",450,"Core Housing Need","Housing Standards"
"59934",2011-07-01,"2011","Below Suitability Standard",305,"Core Housing Need","Housing Standards"
"59934",2011-07-01,"2011","Below One or More Housing Standards",2490,"Core Housing Need","Housing Standards"
"59934",2011-07-01,"2011","Above Standards",3670,"Core Housing Need","Housing Standards"
"59934",2011-07-01,"2011","Total",6155,"Core Housing Need","Housing Standards"
"59934",2016-07-01,"2016","Below Affordability Standard",1515,"Core Housing Need","Housing Standards"
"59934",2016-07-01,"2016","Below Adequacy Standard",480,"Core Housing Need","Housing Standards"
"59934",2016-07-01,"2016","Below Suitability Standard",315,"Core Housing Need","Housing Standards"
"59934",2016-07-01,"2016","Below One or More Housing Standards",2095,"Core Housing Need","Housing Standards"
"59934",2016-07-01,"2016","Above Standards",4790,"Core Housing Need","Housing Standards"
"59934",2016-07-01,"2016","Total",6885,"Core Housing Need","Housing Standards"
"59934",2021-07-01,"2021","Below Affordability Standard",2060,"Core Housing Need","Housing Standards"
"59934",2021-07-01,"2021","Below Adequacy Standard",460,"Core Housing Need","Housing Standards"
"59934",2021-07-01,"2021","Below Suitability Standard",440,"Core Housing Need","Housing Standards"
"59934",2021-07-01,"2021","Below One or More Housing Standards",2735,"Core Housing Need","Housing Standards"
"59934",2021-07-01,"2021","Above Standards",6160,"Core Housing Need","Housing Standards"
"59934",2021-07-01,"2021","Total",8895,"Core Housing Need","Housing Standards"
