"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"48828",2006-07-01,"2006","Below Affordability Standard",31.5,"Core Housing Need","Housing Standards"
"48828",2006-07-01,"2006","Below Adequacy Standard",16.2,"Core Housing Need","Housing Standards"
"48828",2006-07-01,"2006","Below Suitability Standard",33.3,"Core Housing Need","Housing Standards"
"48828",2006-07-01,"2006","Below One or More Housing Standards",28,"Core Housing Need","Housing Standards"
"48828",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48828",2006-07-01,"2006","Total",8.8,"Core Housing Need","Housing Standards"
"48828",2011-07-01,"2011","Below Affordability Standard",28.8,"Core Housing Need","Housing Standards"
"48828",2011-07-01,"2011","Below Adequacy Standard",10,"Core Housing Need","Housing Standards"
"48828",2011-07-01,"2011","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"48828",2011-07-01,"2011","Below One or More Housing Standards",24.1,"Core Housing Need","Housing Standards"
"48828",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48828",2011-07-01,"2011","Total",6.7,"Core Housing Need","Housing Standards"
"48828",2016-07-01,"2016","Below Affordability Standard",33.3,"Core Housing Need","Housing Standards"
"48828",2016-07-01,"2016","Below Adequacy Standard",11.4,"Core Housing Need","Housing Standards"
"48828",2016-07-01,"2016","Below Suitability Standard",5.9,"Core Housing Need","Housing Standards"
"48828",2016-07-01,"2016","Below One or More Housing Standards",27.4,"Core Housing Need","Housing Standards"
"48828",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48828",2016-07-01,"2016","Total",7,"Core Housing Need","Housing Standards"
"48828",2021-07-01,"2021","Below Affordability Standard",17.5,"Core Housing Need","Housing Standards"
"48828",2021-07-01,"2021","Below Adequacy Standard",10.1,"Core Housing Need","Housing Standards"
"48828",2021-07-01,"2021","Below Suitability Standard",6.7,"Core Housing Need","Housing Standards"
"48828",2021-07-01,"2021","Below One or More Housing Standards",14.9,"Core Housing Need","Housing Standards"
"48828",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48828",2021-07-01,"2021","Total",4.4,"Core Housing Need","Housing Standards"
