"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"59955",2006-07-01,"2006","Below Affordability Standard",58.3,"Core Housing Need","Housing Standards"
"59955",2006-07-01,"2006","Below Adequacy Standard",27.9,"Core Housing Need","Housing Standards"
"59955",2006-07-01,"2006","Below Suitability Standard",25.2,"Core Housing Need","Housing Standards"
"59955",2006-07-01,"2006","Below One or More Housing Standards",40.6,"Core Housing Need","Housing Standards"
"59955",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59955",2006-07-01,"2006","Total",13.9,"Core Housing Need","Housing Standards"
"59955",2011-07-01,"2011","Below Affordability Standard",66.7,"Core Housing Need","Housing Standards"
"59955",2011-07-01,"2011","Below Adequacy Standard",26.8,"Core Housing Need","Housing Standards"
"59955",2011-07-01,"2011","Below Suitability Standard",20.7,"Core Housing Need","Housing Standards"
"59955",2011-07-01,"2011","Below One or More Housing Standards",42.2,"Core Housing Need","Housing Standards"
"59955",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59955",2011-07-01,"2011","Total",14.9,"Core Housing Need","Housing Standards"
"59955",2016-07-01,"2016","Below Affordability Standard",58.7,"Core Housing Need","Housing Standards"
"59955",2016-07-01,"2016","Below Adequacy Standard",17.6,"Core Housing Need","Housing Standards"
"59955",2016-07-01,"2016","Below Suitability Standard",20.3,"Core Housing Need","Housing Standards"
"59955",2016-07-01,"2016","Below One or More Housing Standards",36.9,"Core Housing Need","Housing Standards"
"59955",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59955",2016-07-01,"2016","Total",12.1,"Core Housing Need","Housing Standards"
"59955",2021-07-01,"2021","Below Affordability Standard",45.1,"Core Housing Need","Housing Standards"
"59955",2021-07-01,"2021","Below Adequacy Standard",14.6,"Core Housing Need","Housing Standards"
"59955",2021-07-01,"2021","Below Suitability Standard",10.2,"Core Housing Need","Housing Standards"
"59955",2021-07-01,"2021","Below One or More Housing Standards",24.7,"Core Housing Need","Housing Standards"
"59955",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59955",2021-07-01,"2021","Total",7.3,"Core Housing Need","Housing Standards"
