"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35586",2006-07-01,"2006","Below Affordability Standard",2035,"Core Housing Need","Housing Standards"
"35586",2006-07-01,"2006","Below Adequacy Standard",395,"Core Housing Need","Housing Standards"
"35586",2006-07-01,"2006","Below Suitability Standard",190,"Core Housing Need","Housing Standards"
"35586",2006-07-01,"2006","Below One or More Housing Standards",2215,"Core Housing Need","Housing Standards"
"35586",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35586",2006-07-01,"2006","Total",2215,"Core Housing Need","Housing Standards"
"35586",2011-07-01,"2011","Below Affordability Standard",1320,"Core Housing Need","Housing Standards"
"35586",2011-07-01,"2011","Below Adequacy Standard",390,"Core Housing Need","Housing Standards"
"35586",2011-07-01,"2011","Below Suitability Standard",160,"Core Housing Need","Housing Standards"
"35586",2011-07-01,"2011","Below One or More Housing Standards",1440,"Core Housing Need","Housing Standards"
"35586",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35586",2011-07-01,"2011","Total",1440,"Core Housing Need","Housing Standards"
"35586",2016-07-01,"2016","Below Affordability Standard",1935,"Core Housing Need","Housing Standards"
"35586",2016-07-01,"2016","Below Adequacy Standard",405,"Core Housing Need","Housing Standards"
"35586",2016-07-01,"2016","Below Suitability Standard",155,"Core Housing Need","Housing Standards"
"35586",2016-07-01,"2016","Below One or More Housing Standards",2140,"Core Housing Need","Housing Standards"
"35586",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35586",2016-07-01,"2016","Total",2135,"Core Housing Need","Housing Standards"
"35586",2021-07-01,"2021","Below Affordability Standard",1220,"Core Housing Need","Housing Standards"
"35586",2021-07-01,"2021","Below Adequacy Standard",230,"Core Housing Need","Housing Standards"
"35586",2021-07-01,"2021","Below Suitability Standard",95,"Core Housing Need","Housing Standards"
"35586",2021-07-01,"2021","Below One or More Housing Standards",1345,"Core Housing Need","Housing Standards"
"35586",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35586",2021-07-01,"2021","Total",1345,"Core Housing Need","Housing Standards"
