"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35546",2006-07-01,"2006","Below Affordability Standard",560,"Core Housing Need","Housing Standards"
"35546",2006-07-01,"2006","Below Adequacy Standard",85,"Core Housing Need","Housing Standards"
"35546",2006-07-01,"2006","Below Suitability Standard",15,"Core Housing Need","Housing Standards"
"35546",2006-07-01,"2006","Below One or More Housing Standards",585,"Core Housing Need","Housing Standards"
"35546",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35546",2006-07-01,"2006","Total",585,"Core Housing Need","Housing Standards"
"35546",2011-07-01,"2011","Below Affordability Standard",665,"Core Housing Need","Housing Standards"
"35546",2011-07-01,"2011","Below Adequacy Standard",45,"Core Housing Need","Housing Standards"
"35546",2011-07-01,"2011","Below Suitability Standard",75,"Core Housing Need","Housing Standards"
"35546",2011-07-01,"2011","Below One or More Housing Standards",735,"Core Housing Need","Housing Standards"
"35546",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35546",2011-07-01,"2011","Total",735,"Core Housing Need","Housing Standards"
"35546",2016-07-01,"2016","Below Affordability Standard",800,"Core Housing Need","Housing Standards"
"35546",2016-07-01,"2016","Below Adequacy Standard",75,"Core Housing Need","Housing Standards"
"35546",2016-07-01,"2016","Below Suitability Standard",35,"Core Housing Need","Housing Standards"
"35546",2016-07-01,"2016","Below One or More Housing Standards",815,"Core Housing Need","Housing Standards"
"35546",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35546",2016-07-01,"2016","Total",815,"Core Housing Need","Housing Standards"
"35546",2021-07-01,"2021","Below Affordability Standard",485,"Core Housing Need","Housing Standards"
"35546",2021-07-01,"2021","Below Adequacy Standard",45,"Core Housing Need","Housing Standards"
"35546",2021-07-01,"2021","Below Suitability Standard",35,"Core Housing Need","Housing Standards"
"35546",2021-07-01,"2021","Below One or More Housing Standards",500,"Core Housing Need","Housing Standards"
"35546",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35546",2021-07-01,"2021","Total",500,"Core Housing Need","Housing Standards"
