"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"35522",2006-07-01,"2006","Below Affordability Standard",58.8,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Below Adequacy Standard",28.7,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Below Suitability Standard",29.1,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Below One or More Housing Standards",47.9,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35522",2006-07-01,"2006","Total",14,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below Affordability Standard",58.5,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below Adequacy Standard",32.9,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below Suitability Standard",22.1,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Below One or More Housing Standards",46.6,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35522",2011-07-01,"2011","Total",13.4,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below Affordability Standard",63.5,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below Adequacy Standard",31.2,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below Suitability Standard",33.2,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Below One or More Housing Standards",51.9,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35522",2016-07-01,"2016","Total",15.4,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below Affordability Standard",56.3,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below Adequacy Standard",28.4,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below Suitability Standard",21.5,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Below One or More Housing Standards",43.8,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35522",2021-07-01,"2021","Total",11.1,"Core Housing Need","Housing Standards"
