"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"24447",2006-07-01,"2006","Below Affordability Standard",5920,"Core Housing Need","Housing Standards"
"24447",2006-07-01,"2006","Below Adequacy Standard",1900,"Core Housing Need","Housing Standards"
"24447",2006-07-01,"2006","Below Suitability Standard",950,"Core Housing Need","Housing Standards"
"24447",2006-07-01,"2006","Below One or More Housing Standards",8110,"Core Housing Need","Housing Standards"
"24447",2006-07-01,"2006","Above Standards",24700,"Core Housing Need","Housing Standards"
"24447",2006-07-01,"2006","Total",32810,"Core Housing Need","Housing Standards"
"24447",2011-07-01,"2011","Below Affordability Standard",7220,"Core Housing Need","Housing Standards"
"24447",2011-07-01,"2011","Below Adequacy Standard",2110,"Core Housing Need","Housing Standards"
"24447",2011-07-01,"2011","Below Suitability Standard",1050,"Core Housing Need","Housing Standards"
"24447",2011-07-01,"2011","Below One or More Housing Standards",9580,"Core Housing Need","Housing Standards"
"24447",2011-07-01,"2011","Above Standards",27610,"Core Housing Need","Housing Standards"
"24447",2011-07-01,"2011","Total",37190,"Core Housing Need","Housing Standards"
"24447",2016-07-01,"2016","Below Affordability Standard",7085,"Core Housing Need","Housing Standards"
"24447",2016-07-01,"2016","Below Adequacy Standard",1870,"Core Housing Need","Housing Standards"
"24447",2016-07-01,"2016","Below Suitability Standard",710,"Core Housing Need","Housing Standards"
"24447",2016-07-01,"2016","Below One or More Housing Standards",9050,"Core Housing Need","Housing Standards"
"24447",2016-07-01,"2016","Above Standards",32335,"Core Housing Need","Housing Standards"
"24447",2016-07-01,"2016","Total",41380,"Core Housing Need","Housing Standards"
"24447",2021-07-01,"2021","Below Affordability Standard",5570,"Core Housing Need","Housing Standards"
"24447",2021-07-01,"2021","Below Adequacy Standard",1925,"Core Housing Need","Housing Standards"
"24447",2021-07-01,"2021","Below Suitability Standard",780,"Core Housing Need","Housing Standards"
"24447",2021-07-01,"2021","Below One or More Housing Standards",7860,"Core Housing Need","Housing Standards"
"24447",2021-07-01,"2021","Above Standards",37105,"Core Housing Need","Housing Standards"
"24447",2021-07-01,"2021","Total",44955,"Core Housing Need","Housing Standards"
