"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"11105",2006-07-01,"2006","Below Affordability Standard",2545,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Below Adequacy Standard",295,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Below Suitability Standard",235,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Below One or More Housing Standards",2720,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"11105",2006-07-01,"2006","Total",2715,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below Affordability Standard",2225,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below Adequacy Standard",330,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below Suitability Standard",160,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Below One or More Housing Standards",2325,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"11105",2011-07-01,"2011","Total",2330,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below Affordability Standard",2380,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below Adequacy Standard",290,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below Suitability Standard",140,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Below One or More Housing Standards",2495,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"11105",2016-07-01,"2016","Total",2500,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below Affordability Standard",1865,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below Adequacy Standard",285,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below Suitability Standard",135,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Below One or More Housing Standards",2015,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"11105",2021-07-01,"2021","Total",2015,"Core Housing Need","Housing Standards"
