"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"10015",2006-07-01,"2006","Below Affordability Standard",1735,"Core Housing Need","Housing Standards"
"10015",2006-07-01,"2006","Below Adequacy Standard",790,"Core Housing Need","Housing Standards"
"10015",2006-07-01,"2006","Below Suitability Standard",345,"Core Housing Need","Housing Standards"
"10015",2006-07-01,"2006","Below One or More Housing Standards",2650,"Core Housing Need","Housing Standards"
"10015",2006-07-01,"2006","Above Standards",7665,"Core Housing Need","Housing Standards"
"10015",2006-07-01,"2006","Total",10315,"Core Housing Need","Housing Standards"
"10015",2011-07-01,"2011","Below Affordability Standard",1875,"Core Housing Need","Housing Standards"
"10015",2011-07-01,"2011","Below Adequacy Standard",1160,"Core Housing Need","Housing Standards"
"10015",2011-07-01,"2011","Below Suitability Standard",245,"Core Housing Need","Housing Standards"
"10015",2011-07-01,"2011","Below One or More Housing Standards",2870,"Core Housing Need","Housing Standards"
"10015",2011-07-01,"2011","Above Standards",7845,"Core Housing Need","Housing Standards"
"10015",2011-07-01,"2011","Total",10715,"Core Housing Need","Housing Standards"
"10015",2016-07-01,"2016","Below Affordability Standard",2250,"Core Housing Need","Housing Standards"
"10015",2016-07-01,"2016","Below Adequacy Standard",775,"Core Housing Need","Housing Standards"
"10015",2016-07-01,"2016","Below Suitability Standard",260,"Core Housing Need","Housing Standards"
"10015",2016-07-01,"2016","Below One or More Housing Standards",3055,"Core Housing Need","Housing Standards"
"10015",2016-07-01,"2016","Above Standards",10325,"Core Housing Need","Housing Standards"
"10015",2016-07-01,"2016","Total",13380,"Core Housing Need","Housing Standards"
"10015",2021-07-01,"2021","Below Affordability Standard",2150,"Core Housing Need","Housing Standards"
"10015",2021-07-01,"2021","Below Adequacy Standard",700,"Core Housing Need","Housing Standards"
"10015",2021-07-01,"2021","Below Suitability Standard",195,"Core Housing Need","Housing Standards"
"10015",2021-07-01,"2021","Below One or More Housing Standards",2865,"Core Housing Need","Housing Standards"
"10015",2021-07-01,"2021","Above Standards",10190,"Core Housing Need","Housing Standards"
"10015",2021-07-01,"2021","Total",13055,"Core Housing Need","Housing Standards"
