"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"59950",2006-07-01,"2006","Below Affordability Standard",510,"Core Housing Need","Housing Standards"
"59950",2006-07-01,"2006","Below Adequacy Standard",105,"Core Housing Need","Housing Standards"
"59950",2006-07-01,"2006","Below Suitability Standard",90,"Core Housing Need","Housing Standards"
"59950",2006-07-01,"2006","Below One or More Housing Standards",580,"Core Housing Need","Housing Standards"
"59950",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59950",2006-07-01,"2006","Total",580,"Core Housing Need","Housing Standards"
"59950",2011-07-01,"2011","Below Affordability Standard",545,"Core Housing Need","Housing Standards"
"59950",2011-07-01,"2011","Below Adequacy Standard",115,"Core Housing Need","Housing Standards"
"59950",2011-07-01,"2011","Below Suitability Standard",80,"Core Housing Need","Housing Standards"
"59950",2011-07-01,"2011","Below One or More Housing Standards",595,"Core Housing Need","Housing Standards"
"59950",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59950",2011-07-01,"2011","Total",595,"Core Housing Need","Housing Standards"
"59950",2016-07-01,"2016","Below Affordability Standard",450,"Core Housing Need","Housing Standards"
"59950",2016-07-01,"2016","Below Adequacy Standard",60,"Core Housing Need","Housing Standards"
"59950",2016-07-01,"2016","Below Suitability Standard",40,"Core Housing Need","Housing Standards"
"59950",2016-07-01,"2016","Below One or More Housing Standards",485,"Core Housing Need","Housing Standards"
"59950",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59950",2016-07-01,"2016","Total",485,"Core Housing Need","Housing Standards"
"59950",2021-07-01,"2021","Below Affordability Standard",470,"Core Housing Need","Housing Standards"
"59950",2021-07-01,"2021","Below Adequacy Standard",150,"Core Housing Need","Housing Standards"
"59950",2021-07-01,"2021","Below Suitability Standard",50,"Core Housing Need","Housing Standards"
"59950",2021-07-01,"2021","Below One or More Housing Standards",575,"Core Housing Need","Housing Standards"
"59950",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59950",2021-07-01,"2021","Total",575,"Core Housing Need","Housing Standards"
