"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35533",2006-07-01,"2006","Below Affordability Standard",325,"Core Housing Need","Housing Standards"
"35533",2006-07-01,"2006","Below Adequacy Standard",60,"Core Housing Need","Housing Standards"
"35533",2006-07-01,"2006","Below Suitability Standard",20,"Core Housing Need","Housing Standards"
"35533",2006-07-01,"2006","Below One or More Housing Standards",350,"Core Housing Need","Housing Standards"
"35533",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35533",2006-07-01,"2006","Total",350,"Core Housing Need","Housing Standards"
"35533",2011-07-01,"2011","Below Affordability Standard",375,"Core Housing Need","Housing Standards"
"35533",2011-07-01,"2011","Below Adequacy Standard",80,"Core Housing Need","Housing Standards"
"35533",2011-07-01,"2011","Below Suitability Standard",20,"Core Housing Need","Housing Standards"
"35533",2011-07-01,"2011","Below One or More Housing Standards",380,"Core Housing Need","Housing Standards"
"35533",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35533",2011-07-01,"2011","Total",375,"Core Housing Need","Housing Standards"
"35533",2016-07-01,"2016","Below Affordability Standard",435,"Core Housing Need","Housing Standards"
"35533",2016-07-01,"2016","Below Adequacy Standard",100,"Core Housing Need","Housing Standards"
"35533",2016-07-01,"2016","Below Suitability Standard",20,"Core Housing Need","Housing Standards"
"35533",2016-07-01,"2016","Below One or More Housing Standards",455,"Core Housing Need","Housing Standards"
"35533",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35533",2016-07-01,"2016","Total",455,"Core Housing Need","Housing Standards"
"35533",2021-07-01,"2021","Below Affordability Standard",160,"Core Housing Need","Housing Standards"
"35533",2021-07-01,"2021","Below Adequacy Standard",15,"Core Housing Need","Housing Standards"
"35533",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"35533",2021-07-01,"2021","Below One or More Housing Standards",160,"Core Housing Need","Housing Standards"
"35533",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35533",2021-07-01,"2021","Total",160,"Core Housing Need","Housing Standards"
