"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"59905",2006-07-01,"2006","Below Affordability Standard",790,"Core Housing Need","Housing Standards"
"59905",2006-07-01,"2006","Below Adequacy Standard",135,"Core Housing Need","Housing Standards"
"59905",2006-07-01,"2006","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"59905",2006-07-01,"2006","Below One or More Housing Standards",845,"Core Housing Need","Housing Standards"
"59905",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59905",2006-07-01,"2006","Total",845,"Core Housing Need","Housing Standards"
"59905",2011-07-01,"2011","Below Affordability Standard",915,"Core Housing Need","Housing Standards"
"59905",2011-07-01,"2011","Below Adequacy Standard",95,"Core Housing Need","Housing Standards"
"59905",2011-07-01,"2011","Below Suitability Standard",60,"Core Housing Need","Housing Standards"
"59905",2011-07-01,"2011","Below One or More Housing Standards",980,"Core Housing Need","Housing Standards"
"59905",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59905",2011-07-01,"2011","Total",980,"Core Housing Need","Housing Standards"
"59905",2016-07-01,"2016","Below Affordability Standard",900,"Core Housing Need","Housing Standards"
"59905",2016-07-01,"2016","Below Adequacy Standard",160,"Core Housing Need","Housing Standards"
"59905",2016-07-01,"2016","Below Suitability Standard",35,"Core Housing Need","Housing Standards"
"59905",2016-07-01,"2016","Below One or More Housing Standards",975,"Core Housing Need","Housing Standards"
"59905",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59905",2016-07-01,"2016","Total",975,"Core Housing Need","Housing Standards"
"59905",2021-07-01,"2021","Below Affordability Standard",710,"Core Housing Need","Housing Standards"
"59905",2021-07-01,"2021","Below Adequacy Standard",110,"Core Housing Need","Housing Standards"
"59905",2021-07-01,"2021","Below Suitability Standard",25,"Core Housing Need","Housing Standards"
"59905",2021-07-01,"2021","Below One or More Housing Standards",775,"Core Housing Need","Housing Standards"
"59905",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59905",2021-07-01,"2021","Total",775,"Core Housing Need","Housing Standards"
