"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59915",2006-07-01,"2006","Below Affordability Standard",14870,"Core Housing Need","Housing Standards"
"59915",2006-07-01,"2006","Below Adequacy Standard",2490,"Core Housing Need","Housing Standards"
"59915",2006-07-01,"2006","Below Suitability Standard",2140,"Core Housing Need","Housing Standards"
"59915",2006-07-01,"2006","Below One or More Housing Standards",17830,"Core Housing Need","Housing Standards"
"59915",2006-07-01,"2006","Above Standards",42030,"Core Housing Need","Housing Standards"
"59915",2006-07-01,"2006","Total",59855,"Core Housing Need","Housing Standards"
"59915",2011-07-01,"2011","Below Affordability Standard",17740,"Core Housing Need","Housing Standards"
"59915",2011-07-01,"2011","Below Adequacy Standard",2905,"Core Housing Need","Housing Standards"
"59915",2011-07-01,"2011","Below Suitability Standard",2395,"Core Housing Need","Housing Standards"
"59915",2011-07-01,"2011","Below One or More Housing Standards",21390,"Core Housing Need","Housing Standards"
"59915",2011-07-01,"2011","Above Standards",44580,"Core Housing Need","Housing Standards"
"59915",2011-07-01,"2011","Total",65970,"Core Housing Need","Housing Standards"
"59915",2016-07-01,"2016","Below Affordability Standard",17230,"Core Housing Need","Housing Standards"
"59915",2016-07-01,"2016","Below Adequacy Standard",3160,"Core Housing Need","Housing Standards"
"59915",2016-07-01,"2016","Below Suitability Standard",2120,"Core Housing Need","Housing Standards"
"59915",2016-07-01,"2016","Below One or More Housing Standards",20675,"Core Housing Need","Housing Standards"
"59915",2016-07-01,"2016","Above Standards",52220,"Core Housing Need","Housing Standards"
"59915",2016-07-01,"2016","Total",72890,"Core Housing Need","Housing Standards"
"59915",2021-07-01,"2021","Below Affordability Standard",19745,"Core Housing Need","Housing Standards"
"59915",2021-07-01,"2021","Below Adequacy Standard",3255,"Core Housing Need","Housing Standards"
"59915",2021-07-01,"2021","Below Suitability Standard",2935,"Core Housing Need","Housing Standards"
"59915",2021-07-01,"2021","Below One or More Housing Standards",24270,"Core Housing Need","Housing Standards"
"59915",2021-07-01,"2021","Above Standards",60490,"Core Housing Need","Housing Standards"
"59915",2021-07-01,"2021","Total",84760,"Core Housing Need","Housing Standards"
