"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"24406",2006-07-01,"2006","Below Affordability Standard",49.1,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Below Adequacy Standard",8.3,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Below Suitability Standard",11.7,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Below One or More Housing Standards",29,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2006-07-01,"2006","Total",6.1,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below Affordability Standard",37.7,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below Adequacy Standard",14.1,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below Suitability Standard",13.5,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Below One or More Housing Standards",25.6,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2011-07-01,"2011","Total",5.1,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below Affordability Standard",31.2,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below Adequacy Standard",5.7,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below Suitability Standard",13.5,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Below One or More Housing Standards",20.4,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2016-07-01,"2016","Total",3.7,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below Affordability Standard",27.3,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below Adequacy Standard",5.1,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Below One or More Housing Standards",15.4,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24406",2021-07-01,"2021","Total",2.2,"Core Housing Need","Housing Standards"
