"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"10011",2006-07-01,"2006","Below Affordability Standard",345,"Core Housing Need","Housing Standards"
"10011",2006-07-01,"2006","Below Adequacy Standard",40,"Core Housing Need","Housing Standards"
"10011",2006-07-01,"2006","Below Suitability Standard",50,"Core Housing Need","Housing Standards"
"10011",2006-07-01,"2006","Below One or More Housing Standards",380,"Core Housing Need","Housing Standards"
"10011",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"10011",2006-07-01,"2006","Total",385,"Core Housing Need","Housing Standards"
"10011",2011-07-01,"2011","Below Affordability Standard",405,"Core Housing Need","Housing Standards"
"10011",2011-07-01,"2011","Below Adequacy Standard",65,"Core Housing Need","Housing Standards"
"10011",2011-07-01,"2011","Below Suitability Standard",20,"Core Housing Need","Housing Standards"
"10011",2011-07-01,"2011","Below One or More Housing Standards",420,"Core Housing Need","Housing Standards"
"10011",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"10011",2011-07-01,"2011","Total",420,"Core Housing Need","Housing Standards"
"10011",2016-07-01,"2016","Below Affordability Standard",420,"Core Housing Need","Housing Standards"
"10011",2016-07-01,"2016","Below Adequacy Standard",95,"Core Housing Need","Housing Standards"
"10011",2016-07-01,"2016","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"10011",2016-07-01,"2016","Below One or More Housing Standards",460,"Core Housing Need","Housing Standards"
"10011",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"10011",2016-07-01,"2016","Total",460,"Core Housing Need","Housing Standards"
"10011",2021-07-01,"2021","Below Affordability Standard",340,"Core Housing Need","Housing Standards"
"10011",2021-07-01,"2021","Below Adequacy Standard",50,"Core Housing Need","Housing Standards"
"10011",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"10011",2021-07-01,"2021","Below One or More Housing Standards",350,"Core Housing Need","Housing Standards"
"10011",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"10011",2021-07-01,"2021","Total",350,"Core Housing Need","Housing Standards"
