"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"48865",2006-07-01,"2006","Below Affordability Standard",52.1,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Below Adequacy Standard",30.2,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Below Suitability Standard",29.1,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Below One or More Housing Standards",38.4,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"48865",2006-07-01,"2006","Total",11.6,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below Affordability Standard",56.6,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below Adequacy Standard",27.9,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below Suitability Standard",25.4,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Below One or More Housing Standards",45.3,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"48865",2011-07-01,"2011","Total",16.3,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below Affordability Standard",69.2,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below Adequacy Standard",31.5,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below Suitability Standard",43.9,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Below One or More Housing Standards",55.8,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"48865",2016-07-01,"2016","Total",17.8,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below Affordability Standard",60.3,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below Adequacy Standard",27.9,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below Suitability Standard",26.4,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Below One or More Housing Standards",47.8,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"48865",2021-07-01,"2021","Total",14.7,"Core Housing Need","Housing Standards"
