"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"46603",2006-07-01,"2006","Below Affordability Standard",680,"Core Housing Need","Housing Standards"
"46603",2006-07-01,"2006","Below Adequacy Standard",135,"Core Housing Need","Housing Standards"
"46603",2006-07-01,"2006","Below Suitability Standard",180,"Core Housing Need","Housing Standards"
"46603",2006-07-01,"2006","Below One or More Housing Standards",905,"Core Housing Need","Housing Standards"
"46603",2006-07-01,"2006","Above Standards",2300,"Core Housing Need","Housing Standards"
"46603",2006-07-01,"2006","Total",3205,"Core Housing Need","Housing Standards"
"46603",2011-07-01,"2011","Below Affordability Standard",750,"Core Housing Need","Housing Standards"
"46603",2011-07-01,"2011","Below Adequacy Standard",140,"Core Housing Need","Housing Standards"
"46603",2011-07-01,"2011","Below Suitability Standard",125,"Core Housing Need","Housing Standards"
"46603",2011-07-01,"2011","Below One or More Housing Standards",975,"Core Housing Need","Housing Standards"
"46603",2011-07-01,"2011","Above Standards",2705,"Core Housing Need","Housing Standards"
"46603",2011-07-01,"2011","Total",3680,"Core Housing Need","Housing Standards"
"46603",2016-07-01,"2016","Below Affordability Standard",1620,"Core Housing Need","Housing Standards"
"46603",2016-07-01,"2016","Below Adequacy Standard",390,"Core Housing Need","Housing Standards"
"46603",2016-07-01,"2016","Below Suitability Standard",395,"Core Housing Need","Housing Standards"
"46603",2016-07-01,"2016","Below One or More Housing Standards",2225,"Core Housing Need","Housing Standards"
"46603",2016-07-01,"2016","Above Standards",7705,"Core Housing Need","Housing Standards"
"46603",2016-07-01,"2016","Total",9935,"Core Housing Need","Housing Standards"
"46603",2021-07-01,"2021","Below Affordability Standard",1825,"Core Housing Need","Housing Standards"
"46603",2021-07-01,"2021","Below Adequacy Standard",415,"Core Housing Need","Housing Standards"
"46603",2021-07-01,"2021","Below Suitability Standard",515,"Core Housing Need","Housing Standards"
"46603",2021-07-01,"2021","Below One or More Housing Standards",2625,"Core Housing Need","Housing Standards"
"46603",2021-07-01,"2021","Above Standards",8380,"Core Housing Need","Housing Standards"
"46603",2021-07-01,"2021","Total",11015,"Core Housing Need","Housing Standards"
