"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"24444",2006-07-01,"2006","Below Affordability Standard",2920,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Below Adequacy Standard",350,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Below One or More Housing Standards",2965,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2006-07-01,"2006","Total",2965,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below Affordability Standard",2090,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below Adequacy Standard",215,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below Suitability Standard",45,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Below One or More Housing Standards",2130,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2011-07-01,"2011","Total",2125,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below Affordability Standard",1935,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below Adequacy Standard",200,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below Suitability Standard",15,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Below One or More Housing Standards",1980,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2016-07-01,"2016","Total",1980,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below Affordability Standard",685,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below Adequacy Standard",55,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below Suitability Standard",0,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Below One or More Housing Standards",695,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24444",2021-07-01,"2021","Total",695,"Core Housing Need","Housing Standards"
