"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"46605",2016-07-01,"2016","Below Affordability Standard",1270,"Core Housing Need","Housing Standards"
"46605",2016-07-01,"2016","Below Adequacy Standard",225,"Core Housing Need","Housing Standards"
"46605",2016-07-01,"2016","Below Suitability Standard",245,"Core Housing Need","Housing Standards"
"46605",2016-07-01,"2016","Below One or More Housing Standards",1620,"Core Housing Need","Housing Standards"
"46605",2016-07-01,"2016","Above Standards",4300,"Core Housing Need","Housing Standards"
"46605",2016-07-01,"2016","Total",5920,"Core Housing Need","Housing Standards"
"46605",2021-07-01,"2021","Below Affordability Standard",1385,"Core Housing Need","Housing Standards"
"46605",2021-07-01,"2021","Below Adequacy Standard",200,"Core Housing Need","Housing Standards"
"46605",2021-07-01,"2021","Below Suitability Standard",315,"Core Housing Need","Housing Standards"
"46605",2021-07-01,"2021","Below One or More Housing Standards",1790,"Core Housing Need","Housing Standards"
"46605",2021-07-01,"2021","Above Standards",4945,"Core Housing Need","Housing Standards"
"46605",2021-07-01,"2021","Total",6735,"Core Housing Need","Housing Standards"
