"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"47725",2006-07-01,"2006","Below Affordability Standard",19755,"Core Housing Need","Housing Standards"
"47725",2006-07-01,"2006","Below Adequacy Standard",5345,"Core Housing Need","Housing Standards"
"47725",2006-07-01,"2006","Below Suitability Standard",3775,"Core Housing Need","Housing Standards"
"47725",2006-07-01,"2006","Below One or More Housing Standards",26010,"Core Housing Need","Housing Standards"
"47725",2006-07-01,"2006","Above Standards",65180,"Core Housing Need","Housing Standards"
"47725",2006-07-01,"2006","Total",91190,"Core Housing Need","Housing Standards"
"47725",2011-07-01,"2011","Below Affordability Standard",21400,"Core Housing Need","Housing Standards"
"47725",2011-07-01,"2011","Below Adequacy Standard",5785,"Core Housing Need","Housing Standards"
"47725",2011-07-01,"2011","Below Suitability Standard",5005,"Core Housing Need","Housing Standards"
"47725",2011-07-01,"2011","Below One or More Housing Standards",28805,"Core Housing Need","Housing Standards"
"47725",2011-07-01,"2011","Above Standards",70255,"Core Housing Need","Housing Standards"
"47725",2011-07-01,"2011","Total",99055,"Core Housing Need","Housing Standards"
"47725",2016-07-01,"2016","Below Affordability Standard",23445,"Core Housing Need","Housing Standards"
"47725",2016-07-01,"2016","Below Adequacy Standard",5155,"Core Housing Need","Housing Standards"
"47725",2016-07-01,"2016","Below Suitability Standard",5015,"Core Housing Need","Housing Standards"
"47725",2016-07-01,"2016","Below One or More Housing Standards",30550,"Core Housing Need","Housing Standards"
"47725",2016-07-01,"2016","Above Standards",80380,"Core Housing Need","Housing Standards"
"47725",2016-07-01,"2016","Total",110935,"Core Housing Need","Housing Standards"
"47725",2021-07-01,"2021","Below Affordability Standard",23950,"Core Housing Need","Housing Standards"
"47725",2021-07-01,"2021","Below Adequacy Standard",5065,"Core Housing Need","Housing Standards"
"47725",2021-07-01,"2021","Below Suitability Standard",5860,"Core Housing Need","Housing Standards"
"47725",2021-07-01,"2021","Below One or More Housing Standards",32370,"Core Housing Need","Housing Standards"
"47725",2021-07-01,"2021","Above Standards",89135,"Core Housing Need","Housing Standards"
"47725",2021-07-01,"2021","Total",121505,"Core Housing Need","Housing Standards"
