"GeoUID","Date","DateString","Households Tested For Core Housing Need","Value","Survey","Series"
"59944",2006-07-01,"2006","Below Affordability Standard",2705,"Core Housing Need","Housing Standards"
"59944",2006-07-01,"2006","Below Adequacy Standard",1150,"Core Housing Need","Housing Standards"
"59944",2006-07-01,"2006","Below Suitability Standard",600,"Core Housing Need","Housing Standards"
"59944",2006-07-01,"2006","Below One or More Housing Standards",3945,"Core Housing Need","Housing Standards"
"59944",2006-07-01,"2006","Above Standards",10250,"Core Housing Need","Housing Standards"
"59944",2006-07-01,"2006","Total",14200,"Core Housing Need","Housing Standards"
"59944",2011-07-01,"2011","Below Affordability Standard",3185,"Core Housing Need","Housing Standards"
"59944",2011-07-01,"2011","Below Adequacy Standard",1145,"Core Housing Need","Housing Standards"
"59944",2011-07-01,"2011","Below Suitability Standard",385,"Core Housing Need","Housing Standards"
"59944",2011-07-01,"2011","Below One or More Housing Standards",4180,"Core Housing Need","Housing Standards"
"59944",2011-07-01,"2011","Above Standards",10260,"Core Housing Need","Housing Standards"
"59944",2011-07-01,"2011","Total",14440,"Core Housing Need","Housing Standards"
"59944",2016-07-01,"2016","Below Affordability Standard",3105,"Core Housing Need","Housing Standards"
"59944",2016-07-01,"2016","Below Adequacy Standard",1010,"Core Housing Need","Housing Standards"
"59944",2016-07-01,"2016","Below Suitability Standard",335,"Core Housing Need","Housing Standards"
"59944",2016-07-01,"2016","Below One or More Housing Standards",3975,"Core Housing Need","Housing Standards"
"59944",2016-07-01,"2016","Above Standards",11685,"Core Housing Need","Housing Standards"
"59944",2016-07-01,"2016","Total",15660,"Core Housing Need","Housing Standards"
"59944",2021-07-01,"2021","Below Affordability Standard",3315,"Core Housing Need","Housing Standards"
"59944",2021-07-01,"2021","Below Adequacy Standard",910,"Core Housing Need","Housing Standards"
"59944",2021-07-01,"2021","Below Suitability Standard",440,"Core Housing Need","Housing Standards"
"59944",2021-07-01,"2021","Below One or More Housing Standards",4310,"Core Housing Need","Housing Standards"
"59944",2021-07-01,"2021","Above Standards",12625,"Core Housing Need","Housing Standards"
"59944",2021-07-01,"2021","Total",16930,"Core Housing Need","Housing Standards"
