"GeoUID","Date","DateString","Households in Core Housing Need","Value","Survey","Series"
"35501",2006-07-01,"2006","Below Affordability Standard",3540,"Core Housing Need","Housing Standards"
"35501",2006-07-01,"2006","Below Adequacy Standard",670,"Core Housing Need","Housing Standards"
"35501",2006-07-01,"2006","Below Suitability Standard",245,"Core Housing Need","Housing Standards"
"35501",2006-07-01,"2006","Below One or More Housing Standards",3760,"Core Housing Need","Housing Standards"
"35501",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"35501",2006-07-01,"2006","Total",3755,"Core Housing Need","Housing Standards"
"35501",2011-07-01,"2011","Below Affordability Standard",2860,"Core Housing Need","Housing Standards"
"35501",2011-07-01,"2011","Below Adequacy Standard",730,"Core Housing Need","Housing Standards"
"35501",2011-07-01,"2011","Below Suitability Standard",250,"Core Housing Need","Housing Standards"
"35501",2011-07-01,"2011","Below One or More Housing Standards",3120,"Core Housing Need","Housing Standards"
"35501",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"35501",2011-07-01,"2011","Total",3125,"Core Housing Need","Housing Standards"
"35501",2016-07-01,"2016","Below Affordability Standard",3895,"Core Housing Need","Housing Standards"
"35501",2016-07-01,"2016","Below Adequacy Standard",630,"Core Housing Need","Housing Standards"
"35501",2016-07-01,"2016","Below Suitability Standard",195,"Core Housing Need","Housing Standards"
"35501",2016-07-01,"2016","Below One or More Housing Standards",4075,"Core Housing Need","Housing Standards"
"35501",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"35501",2016-07-01,"2016","Total",4070,"Core Housing Need","Housing Standards"
"35501",2021-07-01,"2021","Below Affordability Standard",2565,"Core Housing Need","Housing Standards"
"35501",2021-07-01,"2021","Below Adequacy Standard",435,"Core Housing Need","Housing Standards"
"35501",2021-07-01,"2021","Below Suitability Standard",130,"Core Housing Need","Housing Standards"
"35501",2021-07-01,"2021","Below One or More Housing Standards",2715,"Core Housing Need","Housing Standards"
"35501",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"35501",2021-07-01,"2021","Total",2715,"Core Housing Need","Housing Standards"
