"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"24421",2006-07-01,"2006","Below Affordability Standard",51.8,"Core Housing Need","Housing Standards"
"24421",2006-07-01,"2006","Below Adequacy Standard",20.4,"Core Housing Need","Housing Standards"
"24421",2006-07-01,"2006","Below Suitability Standard",16.4,"Core Housing Need","Housing Standards"
"24421",2006-07-01,"2006","Below One or More Housing Standards",38.7,"Core Housing Need","Housing Standards"
"24421",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"24421",2006-07-01,"2006","Total",9.3,"Core Housing Need","Housing Standards"
"24421",2011-07-01,"2011","Below Affordability Standard",47.4,"Core Housing Need","Housing Standards"
"24421",2011-07-01,"2011","Below Adequacy Standard",15.8,"Core Housing Need","Housing Standards"
"24421",2011-07-01,"2011","Below Suitability Standard",16.3,"Core Housing Need","Housing Standards"
"24421",2011-07-01,"2011","Below One or More Housing Standards",36.3,"Core Housing Need","Housing Standards"
"24421",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"24421",2011-07-01,"2011","Total",8.7,"Core Housing Need","Housing Standards"
"24421",2016-07-01,"2016","Below Affordability Standard",42.3,"Core Housing Need","Housing Standards"
"24421",2016-07-01,"2016","Below Adequacy Standard",13.2,"Core Housing Need","Housing Standards"
"24421",2016-07-01,"2016","Below Suitability Standard",15.1,"Core Housing Need","Housing Standards"
"24421",2016-07-01,"2016","Below One or More Housing Standards",33.2,"Core Housing Need","Housing Standards"
"24421",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"24421",2016-07-01,"2016","Total",7.2,"Core Housing Need","Housing Standards"
"24421",2021-07-01,"2021","Below Affordability Standard",33.7,"Core Housing Need","Housing Standards"
"24421",2021-07-01,"2021","Below Adequacy Standard",8.7,"Core Housing Need","Housing Standards"
"24421",2021-07-01,"2021","Below Suitability Standard",6.6,"Core Housing Need","Housing Standards"
"24421",2021-07-01,"2021","Below One or More Housing Standards",24.7,"Core Housing Need","Housing Standards"
"24421",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"24421",2021-07-01,"2021","Total",4.7,"Core Housing Need","Housing Standards"
