"GeoUID","Date","DateString","% of Households in Core Housing Need","Value","Survey","Series"
"59925",2006-07-01,"2006","Below Affordability Standard",49,"Core Housing Need","Housing Standards"
"59925",2006-07-01,"2006","Below Adequacy Standard",30.9,"Core Housing Need","Housing Standards"
"59925",2006-07-01,"2006","Below Suitability Standard",29.3,"Core Housing Need","Housing Standards"
"59925",2006-07-01,"2006","Below One or More Housing Standards",40,"Core Housing Need","Housing Standards"
"59925",2006-07-01,"2006","Above Standards",0,"Core Housing Need","Housing Standards"
"59925",2006-07-01,"2006","Total",10.9,"Core Housing Need","Housing Standards"
"59925",2011-07-01,"2011","Below Affordability Standard",52.3,"Core Housing Need","Housing Standards"
"59925",2011-07-01,"2011","Below Adequacy Standard",24,"Core Housing Need","Housing Standards"
"59925",2011-07-01,"2011","Below Suitability Standard",25.9,"Core Housing Need","Housing Standards"
"59925",2011-07-01,"2011","Below One or More Housing Standards",43.2,"Core Housing Need","Housing Standards"
"59925",2011-07-01,"2011","Above Standards",0,"Core Housing Need","Housing Standards"
"59925",2011-07-01,"2011","Total",12.1,"Core Housing Need","Housing Standards"
"59925",2016-07-01,"2016","Below Affordability Standard",55.3,"Core Housing Need","Housing Standards"
"59925",2016-07-01,"2016","Below Adequacy Standard",27.2,"Core Housing Need","Housing Standards"
"59925",2016-07-01,"2016","Below Suitability Standard",31.4,"Core Housing Need","Housing Standards"
"59925",2016-07-01,"2016","Below One or More Housing Standards",45.5,"Core Housing Need","Housing Standards"
"59925",2016-07-01,"2016","Above Standards",0,"Core Housing Need","Housing Standards"
"59925",2016-07-01,"2016","Total",11.9,"Core Housing Need","Housing Standards"
"59925",2021-07-01,"2021","Below Affordability Standard",51.6,"Core Housing Need","Housing Standards"
"59925",2021-07-01,"2021","Below Adequacy Standard",23.6,"Core Housing Need","Housing Standards"
"59925",2021-07-01,"2021","Below Suitability Standard",13,"Core Housing Need","Housing Standards"
"59925",2021-07-01,"2021","Below One or More Housing Standards",40.1,"Core Housing Need","Housing Standards"
"59925",2021-07-01,"2021","Above Standards",0,"Core Housing Need","Housing Standards"
"59925",2021-07-01,"2021","Total",9.6,"Core Housing Need","Housing Standards"
