"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"35580",1990-01-01,"1990 January","1st 20%",95000,"Scss","Absorbed Prices"
"35580",1990-01-01,"1990 January","2nd 40%",110000,"Scss","Absorbed Prices"
"35580",1990-01-01,"1990 January","3rd 60%",150000,"Scss","Absorbed Prices"
"35580",1990-01-01,"1990 January","4th 80%",175000,"Scss","Absorbed Prices"
"35580",1990-01-01,"1990 January","Median",140000,"Scss","Absorbed Prices"
"35580",1990-01-01,"1990 January","Average",144320,"Scss","Absorbed Prices"
"35580",1990-01-01,"1990 January","Units",139,"Scss","Absorbed Prices"
"35580",1990-02-01,"1990 February","1st 20%",95000,"Scss","Absorbed Prices"
"35580",1990-02-01,"1990 February","2nd 40%",118000,"Scss","Absorbed Prices"
"35580",1990-02-01,"1990 February","3rd 60%",145000,"Scss","Absorbed Prices"
"35580",1990-02-01,"1990 February","4th 80%",165000,"Scss","Absorbed Prices"
"35580",1990-02-01,"1990 February","Median",130000,"Scss","Absorbed Prices"
"35580",1990-02-01,"1990 February","Average",136671,"Scss","Absorbed Prices"
"35580",1990-02-01,"1990 February","Units",121,"Scss","Absorbed Prices"
"35580",1990-03-01,"1990 March","1st 20%",95000,"Scss","Absorbed Prices"
"35580",1990-03-01,"1990 March","2nd 40%",145000,"Scss","Absorbed Prices"
"35580",1990-03-01,"1990 March","3rd 60%",160000,"Scss","Absorbed Prices"
"35580",1990-03-01,"1990 March","4th 80%",2e+05,"Scss","Absorbed Prices"
"35580",1990-03-01,"1990 March","Median",150000,"Scss","Absorbed Prices"
"35580",1990-03-01,"1990 March","Average",151183,"Scss","Absorbed Prices"
"35580",1990-03-01,"1990 March","Units",58,"Scss","Absorbed Prices"
"35580",1990-04-01,"1990 April","1st 20%",1e+05,"Scss","Absorbed Prices"
"35580",1990-04-01,"1990 April","2nd 40%",130000,"Scss","Absorbed Prices"
"35580",1990-04-01,"1990 April","3rd 60%",150000,"Scss","Absorbed Prices"
"35580",1990-04-01,"1990 April","4th 80%",186000,"Scss","Absorbed Prices"
"35580",1990-04-01,"1990 April","Median",142500,"Scss","Absorbed Prices"
"35580",1990-04-01,"1990 April","Average",154674,"Scss","Absorbed Prices"
"35580",1990-04-01,"1990 April","Units",142,"Scss","Absorbed Prices"
"35580",1990-05-01,"1990 May","1st 20%",95000,"Scss","Absorbed Prices"
"35580",1990-05-01,"1990 May","2nd 40%",120000,"Scss","Absorbed Prices"
"35580",1990-05-01,"1990 May","3rd 60%",133000,"Scss","Absorbed Prices"
"35580",1990-05-01,"1990 May","4th 80%",230000,"Scss","Absorbed Prices"
"35580",1990-05-01,"1990 May","Median",120000,"Scss","Absorbed Prices"
"35580",1990-05-01,"1990 May","Average",161650,"Scss","Absorbed Prices"
"35580",1990-05-01,"1990 May","Units",30,"Scss","Absorbed Prices"
"35580",1990-06-01,"1990 June","1st 20%",99000,"Scss","Absorbed Prices"
"35580",1990-06-01,"1990 June","2nd 40%",115000,"Scss","Absorbed Prices"
