"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"47705",1990-01-01,"1990 January","1st 20%",95000,"Scss","Absorbed Prices"
"47705",1990-01-01,"1990 January","2nd 40%",120000,"Scss","Absorbed Prices"
"47705",1990-01-01,"1990 January","3rd 60%",145000,"Scss","Absorbed Prices"
"47705",1990-01-01,"1990 January","4th 80%",155000,"Scss","Absorbed Prices"
"47705",1990-01-01,"1990 January","Median",125000,"Scss","Absorbed Prices"
"47705",1990-01-01,"1990 January","Average",136142,"Scss","Absorbed Prices"
"47705",1990-01-01,"1990 January","Units",30,"Scss","Absorbed Prices"
"47705",1990-02-01,"1990 February","1st 20%",95000,"Scss","Absorbed Prices"
"47705",1990-02-01,"1990 February","2nd 40%",115000,"Scss","Absorbed Prices"
"47705",1990-02-01,"1990 February","3rd 60%",140000,"Scss","Absorbed Prices"
"47705",1990-02-01,"1990 February","4th 80%",160000,"Scss","Absorbed Prices"
"47705",1990-02-01,"1990 February","Median",120000,"Scss","Absorbed Prices"
"47705",1990-02-01,"1990 February","Average",116456,"Scss","Absorbed Prices"
"47705",1990-02-01,"1990 February","Units",31,"Scss","Absorbed Prices"
"47705",1990-03-01,"1990 March","1st 20%",83000,"Scss","Absorbed Prices"
"47705",1990-03-01,"1990 March","2nd 40%",93000,"Scss","Absorbed Prices"
"47705",1990-03-01,"1990 March","3rd 60%",110000,"Scss","Absorbed Prices"
"47705",1990-03-01,"1990 March","4th 80%",156000,"Scss","Absorbed Prices"
"47705",1990-03-01,"1990 March","Median",102500,"Scss","Absorbed Prices"
"47705",1990-03-01,"1990 March","Average",114582,"Scss","Absorbed Prices"
"47705",1990-03-01,"1990 March","Units",30,"Scss","Absorbed Prices"
"47705",1990-04-01,"1990 April","1st 20%",98000,"Scss","Absorbed Prices"
"47705",1990-04-01,"1990 April","2nd 40%",115000,"Scss","Absorbed Prices"
"47705",1990-04-01,"1990 April","3rd 60%",125000,"Scss","Absorbed Prices"
"47705",1990-04-01,"1990 April","4th 80%",136000,"Scss","Absorbed Prices"
"47705",1990-04-01,"1990 April","Median",120000,"Scss","Absorbed Prices"
"47705",1990-04-01,"1990 April","Average",116489,"Scss","Absorbed Prices"
"47705",1990-04-01,"1990 April","Units",24,"Scss","Absorbed Prices"
"47705",1990-05-01,"1990 May","1st 20%",89000,"Scss","Absorbed Prices"
"47705",1990-05-01,"1990 May","2nd 40%",110000,"Scss","Absorbed Prices"
"47705",1990-05-01,"1990 May","3rd 60%",125000,"Scss","Absorbed Prices"
"47705",1990-05-01,"1990 May","4th 80%",142000,"Scss","Absorbed Prices"
"47705",1990-05-01,"1990 May","Median",115000,"Scss","Absorbed Prices"
"47705",1990-05-01,"1990 May","Average",115262,"Scss","Absorbed Prices"
"47705",1990-05-01,"1990 May","Units",39,"Scss","Absorbed Prices"
"47705",1990-06-01,"1990 June","1st 20%",92000,"Scss","Absorbed Prices"
"47705",1990-06-01,"1990 June","2nd 40%",105000,"Scss","Absorbed Prices"
"47705",1990-06-01,"1990 June","3rd 60%",118000,"Scss","Absorbed Prices"
"47705",1990-06-01,"1990 June","4th 80%",139000,"Scss","Absorbed Prices"
"47705",1990-06-01,"1990 June","Median",107500,"Scss","Absorbed Prices"
"47705",1990-06-01,"1990 June","Average",116892,"Scss","Absorbed Prices"
"47705",1990-06-01,"1990 June","Units",12,"Scss","Absorbed Prices"
"47705",1990-07-01,"1990 July","1st 20%",95000,"Scss","Absorbed Prices"
"47705",1990-07-01,"1990 July","2nd 40%",105000,"Scss","Absorbed Prices"
"47705",1990-07-01,"1990 July","3rd 60%",120000,"Scss","Absorbed Prices"
"47705",1990-07-01,"1990 July","4th 80%",145000,"Scss","Absorbed Prices"
"47705",1990-07-01,"1990 July","Median",115000,"Scss","Absorbed Prices"
"47705",1990-07-01,"1990 July","Average",118892,"Scss","Absorbed Prices"
"47705",1990-07-01,"1990 July","Units",53,"Scss","Absorbed Prices"
"47705",1990-08-01,"1990 August","1st 20%",95000,"Scss","Absorbed Prices"
"47705",1990-08-01,"1990 August","2nd 40%",1e+05,"Scss","Absorbed Prices"
"47705",1990-08-01,"1990 August","3rd 60%",120000,"Scss","Absorbed Prices"
"47705",1990-08-01,"1990 August","4th 80%",145000,"Scss","Absorbed Prices"
"47705",1990-08-01,"1990 August","Median",112500,"Scss","Absorbed Prices"
"47705",1990-08-01,"1990 August","Average",116381,"Scss","Absorbed Prices"
