"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"59933",1990-01-01,"1990 January","1st 20%",188000,"Scss","Absorbed Prices"
"59933",1990-01-01,"1990 January","2nd 40%",225000,"Scss","Absorbed Prices"
"59933",1990-01-01,"1990 January","3rd 60%",285000,"Scss","Absorbed Prices"
"59933",1990-01-01,"1990 January","4th 80%",380000,"Scss","Absorbed Prices"
"59933",1990-01-01,"1990 January","Median",250000,"Scss","Absorbed Prices"
"59933",1990-01-01,"1990 January","Average",306265,"Scss","Absorbed Prices"
"59933",1990-01-01,"1990 January","Units",858,"Scss","Absorbed Prices"
"59933",1990-02-01,"1990 February","1st 20%",190000,"Scss","Absorbed Prices"
"59933",1990-02-01,"1990 February","2nd 40%",240000,"Scss","Absorbed Prices"
"59933",1990-02-01,"1990 February","3rd 60%",298000,"Scss","Absorbed Prices"
"59933",1990-02-01,"1990 February","4th 80%",4e+05,"Scss","Absorbed Prices"
"59933",1990-02-01,"1990 February","Median",260000,"Scss","Absorbed Prices"
"59933",1990-02-01,"1990 February","Average",329570,"Scss","Absorbed Prices"
"59933",1990-02-01,"1990 February","Units",700,"Scss","Absorbed Prices"
"59933",1990-03-01,"1990 March","1st 20%",199000,"Scss","Absorbed Prices"
"59933",1990-03-01,"1990 March","2nd 40%",240000,"Scss","Absorbed Prices"
"59933",1990-03-01,"1990 March","3rd 60%",295000,"Scss","Absorbed Prices"
"59933",1990-03-01,"1990 March","4th 80%",4e+05,"Scss","Absorbed Prices"
"59933",1990-03-01,"1990 March","Median",260000,"Scss","Absorbed Prices"
"59933",1990-03-01,"1990 March","Average",321714,"Scss","Absorbed Prices"
"59933",1990-03-01,"1990 March","Units",738,"Scss","Absorbed Prices"
"59933",1990-04-01,"1990 April","1st 20%",195000,"Scss","Absorbed Prices"
"59933",1990-04-01,"1990 April","2nd 40%",245000,"Scss","Absorbed Prices"
"59933",1990-04-01,"1990 April","3rd 60%",3e+05,"Scss","Absorbed Prices"
"59933",1990-04-01,"1990 April","4th 80%",4e+05,"Scss","Absorbed Prices"
"59933",1990-04-01,"1990 April","Median",260000,"Scss","Absorbed Prices"
"59933",1990-04-01,"1990 April","Average",333726,"Scss","Absorbed Prices"
"59933",1990-04-01,"1990 April","Units",715,"Scss","Absorbed Prices"
"59933",1990-05-01,"1990 May","1st 20%",215000,"Scss","Absorbed Prices"
"59933",1990-05-01,"1990 May","2nd 40%",250000,"Scss","Absorbed Prices"
"59933",1990-05-01,"1990 May","3rd 60%",320000,"Scss","Absorbed Prices"
"59933",1990-05-01,"1990 May","4th 80%",4e+05,"Scss","Absorbed Prices"
"59933",1990-05-01,"1990 May","Median",285000,"Scss","Absorbed Prices"
"59933",1990-05-01,"1990 May","Average",339037,"Scss","Absorbed Prices"
"59933",1990-05-01,"1990 May","Units",662,"Scss","Absorbed Prices"
"59933",1990-06-01,"1990 June","1st 20%",215000,"Scss","Absorbed Prices"
"59933",1990-06-01,"1990 June","2nd 40%",260000,"Scss","Absorbed Prices"
"59933",1990-06-01,"1990 June","3rd 60%",3e+05,"Scss","Absorbed Prices"
"59933",1990-06-01,"1990 June","4th 80%",4e+05,"Scss","Absorbed Prices"
"59933",1990-06-01,"1990 June","Median",280000,"Scss","Absorbed Prices"
"59933",1990-06-01,"1990 June","Average",333562,"Scss","Absorbed Prices"
"59933",1990-06-01,"1990 June","Units",781,"Scss","Absorbed Prices"
"59933",1990-07-01,"1990 July","1st 20%",240000,"Scss","Absorbed Prices"
