"GeoUID","Date","DateString","Median","Value","Survey","Series"
"35528",2006-07-01,"2006","Single-Detached",219639,"Census","Dwelling value"
"35528",2006-07-01,"2006","Semi-Detached",160360,"Census","Dwelling value"
"35528",2006-07-01,"2006","Row",149869,"Census","Dwelling value"
"35528",2006-07-01,"2006","Duplex",200541,"Census","Dwelling value"
"35528",2006-07-01,"2006","Low-Rise Apt.",139964,"Census","Dwelling value"
"35528",2006-07-01,"2006","High-Rise Apt.",0,"Census","Dwelling value"
"35528",2006-07-01,"2006","Other",0,"Census","Dwelling value"
"35528",2006-07-01,"2006","Total",210149,"Census","Dwelling value"
"35528",2011-07-01,"2011","Single-Detached",250381,"Census","Dwelling value"
"35528",2011-07-01,"2011","Semi-Detached",170022,"Census","Dwelling value"
"35528",2011-07-01,"2011","Row",200676,"Census","Dwelling value"
"35528",2011-07-01,"2011","Duplex",268637,"Census","Dwelling value"
"35528",2011-07-01,"2011","Low-Rise Apt.",299179,"Census","Dwelling value"
"35528",2011-07-01,"2011","High-Rise Apt.",0,"Census","Dwelling value"
"35528",2011-07-01,"2011","Other",500977,"Census","Dwelling value"
"35528",2011-07-01,"2011","Total",250187,"Census","Dwelling value"
"35528",2016-07-01,"2016","Single-Detached",300693,"Census","Dwelling value"
"35528",2016-07-01,"2016","Semi-Detached",200574,"Census","Dwelling value"
"35528",2016-07-01,"2016","Row",323866,"Census","Dwelling value"
"35528",2016-07-01,"2016","Duplex",250611,"Census","Dwelling value"
"35528",2016-07-01,"2016","Low-Rise Apt.",400020,"Census","Dwelling value"
"35528",2016-07-01,"2016","High-Rise Apt.",0,"Census","Dwelling value"
"35528",2016-07-01,"2016","Other",0,"Census","Dwelling value"
"35528",2016-07-01,"2016","Total",300389,"Census","Dwelling value"
"35528",2021-07-01,"2021","Single-Detached",6e+05,"Census","Dwelling value"
"35528",2021-07-01,"2021","Semi-Detached",5e+05,"Census","Dwelling value"
"35528",2021-07-01,"2021","Row",552000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Duplex",695000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Low-Rise Apt.",695000,"Census","Dwelling value"
"35528",2021-07-01,"2021","High-Rise Apt.",448000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Other",NA,"Census","Dwelling value"
"35528",2021-07-01,"2021","Total",6e+05,"Census","Dwelling value"
