"GeoUID","Date","DateString","Average","Value","Survey","Series"
"13320",2006-07-01,"2006","Single-Detached",169710,"Census","Dwelling value"
"13320",2006-07-01,"2006","Semi-Detached",172191,"Census","Dwelling value"
"13320",2006-07-01,"2006","Row",147448,"Census","Dwelling value"
"13320",2006-07-01,"2006","Duplex",170217,"Census","Dwelling value"
"13320",2006-07-01,"2006","Low-Rise Apt.",152347,"Census","Dwelling value"
"13320",2006-07-01,"2006","High-Rise Apt.",237602,"Census","Dwelling value"
"13320",2006-07-01,"2006","Other",54363,"Census","Dwelling value"
"13320",2006-07-01,"2006","Total",158777,"Census","Dwelling value"
"13320",2011-07-01,"2011","Single-Detached",214283,"Census","Dwelling value"
"13320",2011-07-01,"2011","Semi-Detached",203890,"Census","Dwelling value"
"13320",2011-07-01,"2011","Row",194442,"Census","Dwelling value"
"13320",2011-07-01,"2011","Duplex",225903,"Census","Dwelling value"
"13320",2011-07-01,"2011","Low-Rise Apt.",196355,"Census","Dwelling value"
"13320",2011-07-01,"2011","High-Rise Apt.",269732,"Census","Dwelling value"
"13320",2011-07-01,"2011","Other",80752,"Census","Dwelling value"
"13320",2011-07-01,"2011","Total",199671,"Census","Dwelling value"
"13320",2016-07-01,"2016","Single-Detached",234790,"Census","Dwelling value"
"13320",2016-07-01,"2016","Semi-Detached",209728,"Census","Dwelling value"
"13320",2016-07-01,"2016","Row",217923,"Census","Dwelling value"
"13320",2016-07-01,"2016","Duplex",244460,"Census","Dwelling value"
"13320",2016-07-01,"2016","Low-Rise Apt.",193383,"Census","Dwelling value"
"13320",2016-07-01,"2016","High-Rise Apt.",345199,"Census","Dwelling value"
"13320",2016-07-01,"2016","Other",80682,"Census","Dwelling value"
"13320",2016-07-01,"2016","Total",217886,"Census","Dwelling value"
"13320",2021-07-01,"2021","Single-Detached",278800,"Census","Dwelling value"
"13320",2021-07-01,"2021","Semi-Detached",259000,"Census","Dwelling value"
"13320",2021-07-01,"2021","Row",241000,"Census","Dwelling value"
"13320",2021-07-01,"2021","Duplex",281600,"Census","Dwelling value"
"13320",2021-07-01,"2021","Low-Rise Apt.",236800,"Census","Dwelling value"
"13320",2021-07-01,"2021","High-Rise Apt.",360000,"Census","Dwelling value"
"13320",2021-07-01,"2021","Other",105400,"Census","Dwelling value"
"13320",2021-07-01,"2021","Total",259600,"Census","Dwelling value"
