"GeoUID","Date","DateString","Median","Value","Survey","Series"
"59913",2006-07-01,"2006","Single-Detached",325173,"Census","Dwelling value"
"59913",2006-07-01,"2006","Semi-Detached",230135,"Census","Dwelling value"
"59913",2006-07-01,"2006","Row",185261,"Census","Dwelling value"
"59913",2006-07-01,"2006","Duplex",250568,"Census","Dwelling value"
"59913",2006-07-01,"2006","Low-Rise Apt.",179644,"Census","Dwelling value"
"59913",2006-07-01,"2006","High-Rise Apt.",264788,"Census","Dwelling value"
"59913",2006-07-01,"2006","Other",69950,"Census","Dwelling value"
"59913",2006-07-01,"2006","Total",288893,"Census","Dwelling value"
"59913",2011-07-01,"2011","Single-Detached",400421,"Census","Dwelling value"
"59913",2011-07-01,"2011","Semi-Detached",299541,"Census","Dwelling value"
"59913",2011-07-01,"2011","Row",250460,"Census","Dwelling value"
"59913",2011-07-01,"2011","Duplex",400801,"Census","Dwelling value"
"59913",2011-07-01,"2011","Low-Rise Apt.",229658,"Census","Dwelling value"
"59913",2011-07-01,"2011","High-Rise Apt.",300589,"Census","Dwelling value"
"59913",2011-07-01,"2011","Other",75079,"Census","Dwelling value"
"59913",2011-07-01,"2011","Total",349693,"Census","Dwelling value"
"59913",2016-07-01,"2016","Single-Detached",425527,"Census","Dwelling value"
"59913",2016-07-01,"2016","Semi-Detached",300557,"Census","Dwelling value"
"59913",2016-07-01,"2016","Row",240231,"Census","Dwelling value"
"59913",2016-07-01,"2016","Duplex",450169,"Census","Dwelling value"
"59913",2016-07-01,"2016","Low-Rise Apt.",200558,"Census","Dwelling value"
"59913",2016-07-01,"2016","High-Rise Apt.",349053,"Census","Dwelling value"
"59913",2016-07-01,"2016","Other",74816,"Census","Dwelling value"
"59913",2016-07-01,"2016","Total",376399,"Census","Dwelling value"
"59913",2021-07-01,"2021","Single-Detached",650000,"Census","Dwelling value"
"59913",2021-07-01,"2021","Semi-Detached",448000,"Census","Dwelling value"
"59913",2021-07-01,"2021","Row",376000,"Census","Dwelling value"
"59913",2021-07-01,"2021","Duplex",650000,"Census","Dwelling value"
"59913",2021-07-01,"2021","Low-Rise Apt.",3e+05,"Census","Dwelling value"
"59913",2021-07-01,"2021","High-Rise Apt.",428000,"Census","Dwelling value"
"59913",2021-07-01,"2021","Other",150000,"Census","Dwelling value"
"59913",2021-07-01,"2021","Total",552000,"Census","Dwelling value"
