"GeoUID","Date","DateString","Average","Value","Survey","Series"
"13310",2006-07-01,"2006","Single-Detached",146991,"Census","Dwelling value"
"13310",2006-07-01,"2006","Semi-Detached",124732,"Census","Dwelling value"
"13310",2006-07-01,"2006","Row",119423,"Census","Dwelling value"
"13310",2006-07-01,"2006","Duplex",116705,"Census","Dwelling value"
"13310",2006-07-01,"2006","Low-Rise Apt.",156391,"Census","Dwelling value"
"13310",2006-07-01,"2006","High-Rise Apt.",100237,"Census","Dwelling value"
"13310",2006-07-01,"2006","Other",50916,"Census","Dwelling value"
"13310",2006-07-01,"2006","Total",139978,"Census","Dwelling value"
"13310",2011-07-01,"2011","Single-Detached",203676,"Census","Dwelling value"
"13310",2011-07-01,"2011","Semi-Detached",176868,"Census","Dwelling value"
"13310",2011-07-01,"2011","Row",166421,"Census","Dwelling value"
"13310",2011-07-01,"2011","Duplex",165585,"Census","Dwelling value"
"13310",2011-07-01,"2011","Low-Rise Apt.",195054,"Census","Dwelling value"
"13310",2011-07-01,"2011","High-Rise Apt.",144978,"Census","Dwelling value"
"13310",2011-07-01,"2011","Other",77109,"Census","Dwelling value"
"13310",2011-07-01,"2011","Total",193331,"Census","Dwelling value"
"13310",2016-07-01,"2016","Single-Detached",216423,"Census","Dwelling value"
"13310",2016-07-01,"2016","Semi-Detached",170937,"Census","Dwelling value"
"13310",2016-07-01,"2016","Row",179743,"Census","Dwelling value"
"13310",2016-07-01,"2016","Duplex",179467,"Census","Dwelling value"
"13310",2016-07-01,"2016","Low-Rise Apt.",211518,"Census","Dwelling value"
"13310",2016-07-01,"2016","High-Rise Apt.",147077,"Census","Dwelling value"
"13310",2016-07-01,"2016","Other",67347,"Census","Dwelling value"
"13310",2016-07-01,"2016","Total",204722,"Census","Dwelling value"
"13310",2021-07-01,"2021","Single-Detached",250000,"Census","Dwelling value"
"13310",2021-07-01,"2021","Semi-Detached",204400,"Census","Dwelling value"
"13310",2021-07-01,"2021","Row",194200,"Census","Dwelling value"
"13310",2021-07-01,"2021","Duplex",204000,"Census","Dwelling value"
"13310",2021-07-01,"2021","Low-Rise Apt.",222400,"Census","Dwelling value"
"13310",2021-07-01,"2021","High-Rise Apt.",192000,"Census","Dwelling value"
"13310",2021-07-01,"2021","Other",87200,"Census","Dwelling value"
"13310",2021-07-01,"2021","Total",236200,"Census","Dwelling value"
