"GeoUID","Date","DateString","Average","Value","Survey","Series"
"48805",2006-07-01,"2006","Single-Detached",238047,"Census","Dwelling value"
"48805",2006-07-01,"2006","Semi-Detached",196477,"Census","Dwelling value"
"48805",2006-07-01,"2006","Row",197458,"Census","Dwelling value"
"48805",2006-07-01,"2006","Duplex",185873,"Census","Dwelling value"
"48805",2006-07-01,"2006","Low-Rise Apt.",162239,"Census","Dwelling value"
"48805",2006-07-01,"2006","High-Rise Apt.",0,"Census","Dwelling value"
"48805",2006-07-01,"2006","Other",67870,"Census","Dwelling value"
"48805",2006-07-01,"2006","Total",223002,"Census","Dwelling value"
"48805",2011-07-01,"2011","Single-Detached",308498,"Census","Dwelling value"
"48805",2011-07-01,"2011","Semi-Detached",284657,"Census","Dwelling value"
"48805",2011-07-01,"2011","Row",220810,"Census","Dwelling value"
"48805",2011-07-01,"2011","Duplex",239521,"Census","Dwelling value"
"48805",2011-07-01,"2011","Low-Rise Apt.",188918,"Census","Dwelling value"
"48805",2011-07-01,"2011","High-Rise Apt.",0,"Census","Dwelling value"
"48805",2011-07-01,"2011","Other",83659,"Census","Dwelling value"
"48805",2011-07-01,"2011","Total",284821,"Census","Dwelling value"
"48805",2016-07-01,"2016","Single-Detached",343841,"Census","Dwelling value"
"48805",2016-07-01,"2016","Semi-Detached",303451,"Census","Dwelling value"
"48805",2016-07-01,"2016","Row",243247,"Census","Dwelling value"
"48805",2016-07-01,"2016","Duplex",274003,"Census","Dwelling value"
"48805",2016-07-01,"2016","Low-Rise Apt.",211871,"Census","Dwelling value"
"48805",2016-07-01,"2016","High-Rise Apt.",0,"Census","Dwelling value"
"48805",2016-07-01,"2016","Other",112488,"Census","Dwelling value"
"48805",2016-07-01,"2016","Total",319294,"Census","Dwelling value"
"48805",2021-07-01,"2021","Single-Detached",365200,"Census","Dwelling value"
"48805",2021-07-01,"2021","Semi-Detached",304500,"Census","Dwelling value"
"48805",2021-07-01,"2021","Row",254000,"Census","Dwelling value"
"48805",2021-07-01,"2021","Duplex",302000,"Census","Dwelling value"
"48805",2021-07-01,"2021","Low-Rise Apt.",204400,"Census","Dwelling value"
"48805",2021-07-01,"2021","High-Rise Apt.",NA,"Census","Dwelling value"
"48805",2021-07-01,"2021","Other",104800,"Census","Dwelling value"
"48805",2021-07-01,"2021","Total",335600,"Census","Dwelling value"
