"GeoUID","Date","DateString","Average","Value","Survey","Series"
"35528",2006-07-01,"2006","Single-Detached",251373,"Census","Dwelling value"
"35528",2006-07-01,"2006","Semi-Detached",180082,"Census","Dwelling value"
"35528",2006-07-01,"2006","Row",182366,"Census","Dwelling value"
"35528",2006-07-01,"2006","Duplex",231030,"Census","Dwelling value"
"35528",2006-07-01,"2006","Low-Rise Apt.",210749,"Census","Dwelling value"
"35528",2006-07-01,"2006","High-Rise Apt.",0,"Census","Dwelling value"
"35528",2006-07-01,"2006","Other",0,"Census","Dwelling value"
"35528",2006-07-01,"2006","Total",246246,"Census","Dwelling value"
"35528",2011-07-01,"2011","Single-Detached",281505,"Census","Dwelling value"
"35528",2011-07-01,"2011","Semi-Detached",210828,"Census","Dwelling value"
"35528",2011-07-01,"2011","Row",240643,"Census","Dwelling value"
"35528",2011-07-01,"2011","Duplex",289362,"Census","Dwelling value"
"35528",2011-07-01,"2011","Low-Rise Apt.",353274,"Census","Dwelling value"
"35528",2011-07-01,"2011","High-Rise Apt.",0,"Census","Dwelling value"
"35528",2011-07-01,"2011","Other",475381,"Census","Dwelling value"
"35528",2011-07-01,"2011","Total",279031,"Census","Dwelling value"
"35528",2016-07-01,"2016","Single-Detached",354661,"Census","Dwelling value"
"35528",2016-07-01,"2016","Semi-Detached",286369,"Census","Dwelling value"
"35528",2016-07-01,"2016","Row",340038,"Census","Dwelling value"
"35528",2016-07-01,"2016","Duplex",340548,"Census","Dwelling value"
"35528",2016-07-01,"2016","Low-Rise Apt.",386017,"Census","Dwelling value"
"35528",2016-07-01,"2016","High-Rise Apt.",0,"Census","Dwelling value"
"35528",2016-07-01,"2016","Other",0,"Census","Dwelling value"
"35528",2016-07-01,"2016","Total",352427,"Census","Dwelling value"
"35528",2021-07-01,"2021","Single-Detached",683000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Semi-Detached",544000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Row",584000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Duplex",680000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Low-Rise Apt.",660000,"Census","Dwelling value"
"35528",2021-07-01,"2021","High-Rise Apt.",440000,"Census","Dwelling value"
"35528",2021-07-01,"2021","Other",NA,"Census","Dwelling value"
"35528",2021-07-01,"2021","Total",669000,"Census","Dwelling value"
