"GeoUID","Date","DateString","Structure Size","Value","Survey","Series"
"35541",2015-07-01,"2015","3-19 Units",330,"Srms","Condo Universe"
"35541",2015-07-01,"2015","20-49 Units",1619,"Srms","Condo Universe"
"35541",2015-07-01,"2015","50-99 Units",2706,"Srms","Condo Universe"
"35541",2015-07-01,"2015","100+ Units",4170,"Srms","Condo Universe"
"35541",2015-07-01,"2015","Total",8825,"Srms","Condo Universe"
"35541",2016-07-01,"2016","3-19 Units",389,"Srms","Condo Universe"
"35541",2016-07-01,"2016","20-49 Units",1641,"Srms","Condo Universe"
"35541",2016-07-01,"2016","50-99 Units",2707,"Srms","Condo Universe"
"35541",2016-07-01,"2016","100+ Units",4826,"Srms","Condo Universe"
"35541",2016-07-01,"2016","Total",9563,"Srms","Condo Universe"
"35541",2017-07-01,"2017","3-19 Units",367,"Srms","Condo Universe"
"35541",2017-07-01,"2017","20-49 Units",1577,"Srms","Condo Universe"
"35541",2017-07-01,"2017","50-99 Units",2962,"Srms","Condo Universe"
"35541",2017-07-01,"2017","100+ Units",5294,"Srms","Condo Universe"
"35541",2017-07-01,"2017","Total",10200,"Srms","Condo Universe"
"35541",2018-07-01,"2018","3-19 Units",320,"Srms","Condo Universe"
"35541",2018-07-01,"2018","20-49 Units",1721,"Srms","Condo Universe"
"35541",2018-07-01,"2018","50-99 Units",2861,"Srms","Condo Universe"
"35541",2018-07-01,"2018","100+ Units",5680,"Srms","Condo Universe"
"35541",2018-07-01,"2018","Total",10582,"Srms","Condo Universe"
"35541",2019-07-01,"2019","3-19 Units",404,"Srms","Condo Universe"
"35541",2019-07-01,"2019","20-49 Units",1929,"Srms","Condo Universe"
"35541",2019-07-01,"2019","50-99 Units",3065,"Srms","Condo Universe"
"35541",2019-07-01,"2019","100+ Units",6665,"Srms","Condo Universe"
"35541",2019-07-01,"2019","Total",12063,"Srms","Condo Universe"
"35541",2020-07-01,"2020","3-19 Units",451,"Srms","Condo Universe"
"35541",2020-07-01,"2020","20-49 Units",2062,"Srms","Condo Universe"
"35541",2020-07-01,"2020","50-99 Units",3050,"Srms","Condo Universe"
"35541",2020-07-01,"2020","100+ Units",6795,"Srms","Condo Universe"
"35541",2020-07-01,"2020","Total",12358,"Srms","Condo Universe"
"35541",2021-07-01,"2021","3-19 Units",329,"Srms","Condo Universe"
"35541",2021-07-01,"2021","20-49 Units",1919,"Srms","Condo Universe"
"35541",2021-07-01,"2021","50-99 Units",3519,"Srms","Condo Universe"
"35541",2021-07-01,"2021","100+ Units",7552,"Srms","Condo Universe"
"35541",2021-07-01,"2021","Total",13319,"Srms","Condo Universe"
"35541",2022-07-01,"2022","3-19 Units",281,"Srms","Condo Universe"
"35541",2022-07-01,"2022","20-49 Units",2068,"Srms","Condo Universe"
"35541",2022-07-01,"2022","50-99 Units",3386,"Srms","Condo Universe"
"35541",2022-07-01,"2022","100+ Units",9581,"Srms","Condo Universe"
"35541",2022-07-01,"2022","Total",15316,"Srms","Condo Universe"
"35541",2023-07-01,"2023","3-19 Units",309,"Srms","Condo Universe"
"35541",2023-07-01,"2023","20-49 Units",1967,"Srms","Condo Universe"
"35541",2023-07-01,"2023","50-99 Units",3257,"Srms","Condo Universe"
"35541",2023-07-01,"2023","100+ Units",10593,"Srms","Condo Universe"
"35541",2023-07-01,"2023","Total",16126,"Srms","Condo Universe"
"35541",2024-07-01,"2024","3-19 Units",293,"Srms","Condo Universe"
"35541",2024-07-01,"2024","20-49 Units",1978,"Srms","Condo Universe"
"35541",2024-07-01,"2024","50-99 Units",3644,"Srms","Condo Universe"
"35541",2024-07-01,"2024","100+ Units",11736,"Srms","Condo Universe"
"35541",2024-07-01,"2024","Total",17651,"Srms","Condo Universe"
"35541",2025-07-01,"2025","3-19 Units",361,"Srms","Condo Universe"
"35541",2025-07-01,"2025","20-49 Units",2014,"Srms","Condo Universe"
"35541",2025-07-01,"2025","50-99 Units",3801,"Srms","Condo Universe"
"35541",2025-07-01,"2025","100+ Units",11735,"Srms","Condo Universe"
"35541",2025-07-01,"2025","Total",17911,"Srms","Condo Universe"
