"Winnipeg — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1996 March,**,**,**,**,**,**,11,
1996 April,**,**,**,**,**,"106,168",11,
1996 May,**,**,**,**,**,"106,168",11,
1996 June,**,**,**,**,**,"106,168",11,
1996 July,**,**,**,**,**,"103,979",7,
1996 August,**,**,**,**,**,**,7,
1996 September,**,**,**,**,**,"103,979",7,
1996 October,**,**,**,**,**,"103,979",7,
1996 November,**,**,**,**,**,"103,979",7,
1996 December,**,**,**,**,**,"103,979",7,
1997 January,**,**,**,**,**,"103,979",7,
1997 February,**,**,**,**,**,"103,979",7,
1997 March,**,**,**,**,**,"109,861",9,
1997 April,**,**,**,**,**,"109,861",9,
1997 May,**,**,**,**,**,"133,863",8,
1997 June,**,**,**,**,**,**,2,
1997 July,**,**,**,**,**,**,2,
1997 August,**,**,**,**,**,**,2,
1997 September,**,**,**,**,**,**,5,
1997 October,**,**,**,**,**,"138,443",8,
1997 November,**,**,**,**,**,"139,555",10,
1997 December,**,**,**,**,**,"140,806",7,
1998 January,**,**,**,**,**,"145,699",9,
1998 February,**,**,**,**,**,"140,891",17,
1998 March,**,**,**,**,**,"141,528",23,
1998 April,**,**,**,**,**,"140,379",29,
1998 May,**,**,**,**,**,"140,366",30,
1998 June,**,**,**,**,**,"139,514",24,
1998 July,**,**,**,**,**,"141,225",24,
1998 August,"120,000","125,000","145,000","170,000","135,000","141,638",21,
1998 September,**,**,**,**,**,"141,065",20,
1998 October,"120,000","125,000","145,000","168,000","140,000","141,065",20,
1998 November,"120,000","125,000","145,000","168,000","135,000","140,695",20,
1998 December,**,**,**,**,**,"145,020",10,
1999 January,**,**,**,**,**,"145,022",9,
1999 February,**,**,**,**,**,**,8,
1999 March,**,**,**,**,**,**,5,
1999 April,**,**,**,**,**,**,1,
1999 May,**,**,**,**,**,**,3,
1999 June,**,**,**,**,**,**,3,
1999 July,**,**,**,**,**,**,3,
1999 August,**,**,**,**,**,**,5,
1999 September,**,**,**,**,**,"159,167",6,
1999 October,**,**,**,**,**,"155,686",7,
1999 November,**,**,**,**,**,"154,883",9,
1999 December,**,**,**,**,**,"152,875",10,
2000 January,**,**,**,**,**,"145,306",8,
2000 February,**,**,**,**,**,**,11,
2000 March,**,**,**,**,**,**,11,
2000 April,**,**,**,**,**,**,11,
2000 May,**,**,**,**,**,**,11,
2000 June,**,**,**,**,**,"137,800",7,
2000 July,**,**,**,**,**,"144,221",9,
2000 August,**,**,**,**,**,"148,362",11,
2000 September,**,**,**,**,**,**,12,
2000 October,**,**,**,**,**,"163,053",10,
2000 November,**,**,**,**,**,"163,053",10,
2000 December,**,**,**,**,**,"163,053",10,
2001 January,**,**,**,**,**,"163,300",9,
2001 February,**,**,**,**,**,"162,518",11,
2001 March,**,**,**,**,**,"158,201",15,
2001 April,**,**,**,**,**,"158,144",14,
2001 May,**,**,**,**,**,"161,994",15,
2001 June,**,**,**,**,**,**,10,
2001 July,**,**,**,**,**,"160,381",11,
2001 August,**,**,**,**,**,"160,381",11,
2001 September,**,**,**,**,**,"156,150",9,
2001 October,**,**,**,**,**,"156,150",9,
2001 November,**,**,**,**,**,"154,871",10,
2001 December,**,**,**,**,**,"153,939",9,
2002 January,**,**,**,**,**,"153,765",9,
2002 February,**,**,**,**,**,**,7,
2002 March,**,**,**,**,**,**,7,
2002 April,**,**,**,**,**,**,8,
2002 May,**,**,**,**,**,**,8,
2002 June,"125,000","166,000","180,000","200,000","175,000","157,928",18,
2002 July,**,**,**,**,**,"136,900",8,
2002 August,**,**,**,**,**,**,3,
2002 September,**,**,**,**,**,**,5,
2002 October,**,**,**,**,**,**,4,
2002 November,**,**,**,**,**,"172,425",8,
2002 December,**,**,**,**,**,**,4,
2003 January,**,**,**,**,**,**,3,
2003 February,**,**,**,**,**,**,2,
2003 March,**,**,**,**,**,**,3,
2003 April,**,**,**,**,**,**,3,
2003 May,**,**,**,**,**,**,3,
2003 June,**,**,**,**,**,"171,400",10,
2003 July,**,**,**,**,**,**,5,
2003 August,**,**,**,**,**,**,4,
2003 September,**,**,**,**,**,**,6,
2003 October,**,**,**,**,**,"194,357",7,
2003 November,**,**,**,**,**,"190,629",7,
2003 December,**,**,**,**,**,**,4,
2004 January,**,**,**,**,**,**,6,
2004 February,**,**,**,**,**,**,6,
2004 March,**,**,**,**,**,**,6,
2004 April,**,**,**,**,**,"207,950",6,
2004 May,**,**,**,**,**,"207,950",6,
2004 June,**,**,**,**,**,**,3,
2004 July,**,**,**,**,**,**,2,
2004 August,**,**,**,**,**,"203,093",13,
2004 September,"184,000","205,000","247,000","250,000","230,000","218,630",17,
2004 October,**,**,**,**,**,"216,152",11,
2004 November,**,**,**,**,**,"198,110",10,
2004 December,**,**,**,**,**,"176,950",14,
2005 January,**,**,**,**,**,"176,950",14,
2005 February,"170,000","175,000","180,000","180,000","180,000","180,989",18,
2005 March,**,**,**,**,**,"185,733",12,
2005 April,**,**,**,**,**,"188,763",8,
2005 May,**,**,**,**,**,**,4,
2005 June,**,**,**,**,**,**,4,
2005 July,**,**,**,**,**,**,4,
2005 August,**,**,**,**,**,**,2,
2005 September,**,**,**,**,**,**,5,
2005 October,**,**,**,**,**,**,5,
2005 November,**,**,**,**,**,**,5,
2005 December,**,**,**,**,**,**,5,
2006 January,**,**,**,**,**,**,9,
2006 February,**,**,**,**,**,**,9,
2006 March,**,**,**,**,**,"292,900",9,
2006 April,**,**,**,**,**,**,8,
2006 May,**,**,**,**,**,"296,513",8,
2006 June,**,**,**,**,**,"288,300",10,
2006 July,**,**,**,**,**,"267,264",11,
2006 August,**,**,**,**,**,"240,211",9,
2006 September,**,**,**,**,**,"221,033",6,
2006 October,**,**,**,**,**,**,5,
2006 November,**,**,**,**,**,**,4,
2006 December,**,**,**,**,**,**,2,
2007 January,**,**,**,**,**,**,6,
2007 February,**,**,**,**,**,"228,443",7,
2007 March,**,**,**,**,**,**,6,
2007 April,**,**,**,**,**,"211,750",8,
2007 May,**,**,**,**,**,"214,600",10,
2007 June,**,**,**,**,**,**,12,
2007 July,**,**,**,**,**,"188,698",10,
2007 August,**,**,**,**,**,"203,398",8,
2007 September,**,**,**,**,**,**,4,
2007 October,**,**,**,**,**,**,6,
2007 November,**,**,**,**,**,**,6,
2007 December,**,**,**,**,**,**,5,
2008 January,**,**,**,**,**,**,5,
2008 February,**,**,**,**,**,"237,978",5,
2008 March,**,**,**,**,**,**,7,
2008 April,**,**,**,**,**,"204,210",9,
2008 May,**,**,**,**,**,**,4,
2008 June,**,**,**,**,**,**,7,
2008 July,**,**,**,**,**,**,5,
2008 August,**,**,**,**,**,**,4,
2008 September,**,**,**,**,**,"304,979",7,
2008 October,**,**,**,**,**,"279,206",9,
2008 November,**,**,**,**,**,**,6,
2008 December,**,**,**,**,**,**,6,
2009 January,**,**,**,**,**,**,5,
2009 February,**,**,**,**,**,**,5,
2009 March,**,**,**,**,**,**,5,
2009 April,**,**,**,**,**,**,7,
2009 May,**,**,**,**,**,"280,171",9,
2009 June,**,**,**,**,**,"291,568",8,
2009 July,**,**,**,**,**,**,8,
2009 August,**,**,**,**,**,**,7,
2009 September,**,**,**,**,**,**,6,
2009 October,**,**,**,**,**,**,3,
2009 November,**,**,**,**,**,**,5,
2009 December,**,**,**,**,**,**,7,
2010 January,**,**,**,**,**,**,6,
2010 February,**,**,**,**,**,**,7,
2010 March,**,**,**,**,**,**,8,
2010 April,**,**,**,**,**,**,5,
2010 May,**,**,**,**,**,"265,957",6,
2010 June,**,**,**,**,**,**,7,
2010 July,**,**,**,**,**,"341,849",9,
2010 August,**,**,**,**,**,"379,806",7,
2010 September,**,**,**,**,**,**,3,
2010 October,**,**,**,**,**,"230,070",6,
2010 November,**,**,**,**,**,**,6,
2010 December,**,**,**,**,**,**,5,
2011 January,**,**,**,**,**,**,5,
2011 February,**,**,**,**,**,**,3,
2011 March,**,**,**,**,**,**,4,
2011 April,**,**,**,**,**,**,3,
2011 May,**,**,**,**,**,**,5,
2011 June,**,**,**,**,**,"249,214",7,
2011 July,**,**,**,**,**,"243,117",6,
2011 August,**,**,**,**,**,"203,293",5,
2011 September,**,**,**,**,**,"194,693",10,
2011 October,**,**,**,**,**,"202,195",7,
2011 November,**,**,**,**,**,"285,707",9,
2011 December,**,**,**,**,**,"319,081",7,
2012 January,**,**,**,**,**,**,5,
2012 February,**,**,**,**,**,**,4,
2012 March,**,**,**,**,**,**,4,
2012 April,**,**,**,**,**,**,4,
2012 May,**,**,**,**,**,**,4,
2012 June,**,**,**,**,**,**,4,
2012 July,**,**,**,**,**,"329,305",7,
2012 August,**,**,**,**,**,**,6,
2012 September,**,**,**,**,**,"298,000",11,
2012 October,**,**,**,**,**,"340,578",9,
2012 November,**,**,**,**,**,"325,647",12,
2012 December,**,**,**,**,**,"277,069",15,
2013 January,**,**,**,**,**,"277,069",15,
2013 February,"190,000","275,000","340,000","340,000","320,000","281,129",19,
2013 March,"190,000","255,000","340,000","340,000","320,000","279,361",19,
2013 April,**,**,**,**,**,"274,591",17,
2013 May,**,**,**,**,**,**,19,
2013 June,**,**,**,**,**,**,11,
2013 July,**,**,**,**,**,**,8,
2013 August,**,**,**,**,**,"318,356",10,
2013 September,**,**,**,**,**,"287,198",15,
2013 October,**,**,**,**,**,"285,888",19,
2013 November,**,**,**,**,**,"280,725",23,
2013 December,**,**,**,**,**,**,11,
2014 January,**,**,**,**,**,**,12,
2014 February,**,**,**,**,**,**,11,
2014 March,**,**,**,**,**,**,18,
2014 April,**,**,**,**,**,**,16,
2014 May,**,**,**,**,**,**,14,
2014 June,**,**,**,**,**,**,13,
2014 July,**,**,**,**,**,**,15,
2014 August,**,**,**,**,**,**,13,
2014 September,**,**,**,**,**,**,14,
2014 October,**,**,**,**,**,**,13,
2014 November,**,**,**,**,**,**,22,
2014 December,**,**,**,**,**,**,14,
2015 January,**,**,**,**,**,**,17,
2015 February,**,**,**,**,**,**,15,
2015 March,**,**,**,**,**,**,17,
2015 April,**,**,**,**,**,**,21,
2015 May,**,**,**,**,**,"303,424",26,
2015 June,**,**,**,**,**,**,32,
2015 July,**,**,**,**,**,**,43,
2015 August,**,**,**,**,**,**,32,
2015 September,**,**,**,**,**,**,31,
2015 October,**,**,**,**,**,**,36,
2015 November,**,**,**,**,**,"302,394",44,
2015 December,**,**,**,**,**,"299,454",41,
2016 January,**,**,**,**,**,"307,956",27,
2016 February,**,**,**,**,**,**,28,
2016 March,**,**,**,**,**,**,30,
2016 April,**,**,**,**,**,**,51,
2016 May,**,**,**,**,**,**,37,
2016 June,**,**,**,**,**,**,35,
2016 July,**,**,**,**,**,**,42,
2016 August,**,**,**,**,**,**,25,
2016 September,**,**,**,**,**,**,26,
2016 October,**,**,**,**,**,**,22,
2016 November,**,**,**,**,**,**,18,
2016 December,**,**,**,**,**,"307,235",23,
2017 January,**,**,**,**,**,"309,648",25,
2017 February,**,**,**,**,**,"314,242",31,
2017 March,**,**,**,**,**,"317,028",33,
2017 April,**,**,**,**,**,"306,273",34,
2017 May,**,**,**,**,**,"307,256",37,
2017 June,**,**,**,**,**,"310,963",36,
2017 July,**,**,**,**,**,"313,088",26,
2017 August,**,**,**,**,**,"317,869",20,
2017 September,**,**,**,**,**,"321,747",14,
2017 October,**,**,**,**,**,"326,590",23,
2017 November,**,**,**,**,**,"321,804",31,
2017 December,**,**,**,**,**,**,35,
2018 January,**,**,**,**,**,**,41,
2018 February,**,**,**,**,**,"301,940",42,
2018 March,**,**,**,**,**,"309,146",66,
2018 April,**,**,**,**,**,**,74,
2018 May,**,**,**,**,**,"313,574",64,
2018 June,**,**,**,**,**,"314,201",71,
2018 July,**,**,**,**,**,"313,496",45,
2018 August,**,**,**,**,**,"312,415",37,
2018 September,**,**,**,**,**,"319,569",29,
2018 October,**,**,**,**,**,**,33,
2018 November,**,**,**,**,**,**,31,
2018 December,**,**,**,**,**,**,30,
2019 January,**,**,**,**,**,**,37,
2019 February,**,**,**,**,**,"332,084",42,
2019 March,**,**,**,**,**,"333,609",38,
2019 April,**,**,**,**,**,"328,816",42,
2019 May,**,**,**,**,**,"329,536",38,
2019 June,**,**,**,**,**,"324,514",41,
2019 July,**,**,**,**,**,"318,608",36,
2019 August,**,**,**,**,**,**,30,
2019 September,**,**,**,**,**,**,29,
2019 October,**,**,**,**,**,**,25,
2019 November,**,**,**,**,**,"339,687",32,
2019 December,**,**,**,**,**,"348,884",29,
2020 January,**,**,**,**,**,"350,155",28,
2020 February,**,**,**,**,**,"349,756",37,
2020 March,**,**,**,**,**,"343,300",53,
2020 April,**,**,**,**,**,"341,082",36,
2020 May,**,**,**,**,**,"337,014",32,
2020 June,**,**,**,**,**,"342,893",32,
2020 July,**,**,**,**,**,**,31,
2020 August,**,**,**,**,**,**,26,
2020 September,**,**,**,**,**,"335,607",31,
2020 October,**,**,**,**,**,**,27,
2020 November,**,**,**,**,**,**,30,
2020 December,**,**,**,**,**,**,25,
2021 January,"304,000","332,000","340,000","363,000","335,000","350,363",21,
2021 February,"304,000","320,000","336,000","371,000","335,000","347,651",16,
2021 March,**,**,**,**,**,**,18,
2021 April,**,**,**,**,**,**,13,
2021 May,**,**,**,**,**,**,10,
2021 June,**,**,**,**,**,**,5,
2021 July,**,**,**,**,**,"342,577",8,
2021 August,**,**,**,**,**,"371,709",8,
2021 September,**,**,**,**,**,"388,436",10,
2021 October,**,**,**,**,**,**,14,
2021 November,**,**,**,**,**,"395,394",15,
2021 December,**,**,**,**,**,"395,254",17,
2022 January,**,**,**,**,**,"413,011",20,
2022 February,**,**,**,**,**,"415,888",16,
2022 March,**,**,**,**,**,"435,535",18,
2022 April,"375,000","410,000","460,000","465,000","440,000","425,891",40,
2022 May,"350,000","392,000","444,000","486,000","410,000","420,431",43,
2022 June,**,**,**,**,**,"423,183",31,
2022 July,**,**,**,**,**,"440,212",37,
2022 August,**,**,**,**,**,"454,966",34,
2022 September,**,**,**,**,**,"439,258",36,
2022 October,"381,000","420,000","460,000","500,000","450,000","441,580",38,
2022 November,"383,000","450,000","470,000","490,000","460,000","445,262",47,
2022 December,"380,000","450,000","475,000","500,000","460,000","448,566",44,
2023 January,"376,000","460,000","485,000","492,000","480,000","453,653",57,
2023 February,"380,000","460,000","480,000","490,000","475,000","452,291",59,
2023 March,"392,000","462,000","485,000","494,000","480,000","455,689",57,
2023 April,"425,000","460,000","480,000","500,000","475,000","460,066",62,
2023 May,"440,000","460,000","480,000","500,000","475,000","464,274",80,
2023 June,"415,000","460,000","480,000","501,000","475,000","460,540",93,
2023 July,"440,000","470,000","485,000","500,000","480,000","464,500",99,
2023 August,"440,000","473,000","480,000","496,000","480,000","465,456",113,
2023 September,"450,000","470,000","480,000","500,000","480,000","467,988",122,
2023 October,"440,000","470,000","480,000","491,000","480,000","463,247",113,
2023 November,"441,000","470,000","480,000","490,000","480,000","468,071",115,
2023 December,"440,000","470,000","480,000","490,000","480,000","467,250",118,
2024 January,"428,000","460,000","480,000","490,000","470,000","464,974",122,
2024 February,"423,000","460,000","479,000","490,000","470,000","462,532",122,
2024 March,"421,000","460,000","480,000","500,000","470,000","465,668",110,

Source,CMHC Market Absorption Survey
