"Québec — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single / Semi-detached
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"70,000","80,000","90,000","127,000","80,000","100,288",367,
1990 February,"70,000","80,000","90,000","130,000","85,000","101,762",380,
1990 March,"70,000","80,000","90,000","130,000","85,000","101,029",387,
1990 April,"70,000","80,000","90,000","130,000","85,000","100,924",393,
1990 May,"70,000","80,000","90,000","130,000","85,000","102,337",373,
1990 June,"70,000","80,000","90,000","125,000","85,000","102,682",367,
1990 July,"72,000","80,000","90,000","125,000","85,000","102,265",366,
1990 August,"75,000","80,000","90,000","125,000","85,000","103,009",372,
1990 September,"75,000","80,000","90,000","125,000","85,000","103,871",379,
1990 October,"75,000","80,000","90,000","125,000","85,000","106,465",397,
1990 November,"75,000","83,000","95,000","130,000","90,000","111,260",338,
1990 December,"75,000","85,000","95,000","130,000","90,000","112,996",329,
1991 January,"80,000","85,000","95,000","140,000","90,000","119,268",317,
1991 February,"75,000","83,000","95,000","140,000","90,000","117,529",313,
1991 March,"75,000","85,000","99,000","140,000","90,000","117,752",317,
1991 April,"75,000","85,000","95,000","135,000","90,000","115,904",314,
1991 May,"80,000","90,000","100,000","135,000","90,000","118,474",333,
1991 June,"80,000","85,000","100,000","135,000","90,000","116,899",348,
1991 July,"80,000","90,000","105,000","135,000","90,000","120,143",324,
1991 August,"80,000","90,000","102,000","140,000","90,000","118,799",288,
1991 September,"80,000","90,000","105,000","135,000","90,000","119,077",302,
1991 October,"80,000","90,000","106,000","133,000","90,000","118,428",311,
1991 November,"80,000","90,000","115,000","140,000","95,000","122,874",363,
1991 December,"85,000","90,000","110,000","135,000","95,000","119,852",364,
1992 January,"85,000","90,000","110,000","135,000","95,000","118,420",390,
1992 February,"85,000","90,000","110,000","135,000","95,000","118,849",407,
1992 March,"85,000","90,000","110,000","133,000","95,000","119,400",416,
1992 April,"80,000","90,000","110,000","135,000","95,000","118,841",458,
1992 May,"80,000","90,000","110,000","130,000","90,000","117,473",473,
1992 June,"80,000","90,000","110,000","130,000","90,000","115,364",472,
1992 July,"80,000","90,000","102,000","130,000","90,000","116,365",423,
1992 August,"80,000","90,000","100,000","130,000","90,000","115,024",393,
1992 September,"80,000","90,000","100,000","130,000","90,000","111,926",395,
1992 October,"80,000","90,000","100,000","130,000","90,000","112,549",420,
1992 November,"80,000","90,000","100,000","130,000","90,000","112,237",400,
1992 December,"80,000","90,000","98,000","130,000","90,000","113,795",385,
1993 January,"80,000","90,000","95,000","125,000","90,000","111,511",399,
1993 February,"80,000","90,000","90,000","125,000","90,000","110,419",403,
1993 March,"80,000","90,000","90,000","125,000","90,000","108,725",414,
1993 April,"80,000","85,000","90,000","120,000","90,000","107,260",420,
1993 May,"75,000","85,000","90,000","122,000","90,000","108,128",422,
1993 June,"75,000","80,000","90,000","120,000","85,000","104,021",424,
1993 July,"75,000","80,000","90,000","120,000","90,000","107,765",373,
1993 August,"75,000","80,000","90,000","120,000","90,000","108,307",343,
1993 September,"75,000","85,000","90,000","120,000","90,000","110,191",331,
1993 October,"75,000","85,000","90,000","120,000","90,000","110,391",337,
1993 November,"75,000","85,000","90,000","120,000","90,000","109,940",321,
1993 December,"79,000","85,000","90,000","130,000","90,000","111,549",313,
1994 January,"75,000","85,000","90,000","123,000","90,000","110,248",321,
1994 February,"75,000","80,000","90,000","120,000","90,000","109,861",316,
1994 March,"75,000","84,000","90,000","125,000","90,000","110,490",321,
1994 April,"75,000","80,000","90,000","120,000","90,000","108,225",338,
1994 May,"75,000","80,000","90,000","120,000","90,000","108,529",333,
1994 June,"75,000","80,000","90,000","120,000","85,000","108,606",312,
1994 July,"75,000","80,000","90,000","130,000","85,000","111,810",307,
1994 August,"80,000","80,000","90,000","135,000","90,000","113,466",294,
1994 September,"80,000","80,000","90,000","125,000","85,000","109,598",274,
1994 October,"80,000","80,000","90,000","125,000","90,000","109,306",284,
1994 November,"75,000","80,000","90,000","125,000","90,000","108,485",282,
1994 December,"75,000","80,000","90,000","120,000","85,000","106,877",292,
1995 January,"75,000","80,000","90,000","120,000","85,000","106,021",290,
1995 February,"75,000","80,000","90,000","120,000","90,000","106,722",301,
1995 March,"80,000","85,000","95,000","120,000","90,000","107,842",317,
1995 April,"80,000","85,000","95,000","120,000","90,000","107,730",326,
1995 May,"80,000","85,000","90,000","120,000","90,000","106,875",316,
1995 June,"80,000","85,000","95,000","130,000","90,000","110,478",264,
1995 July,"80,000","85,000","95,000","130,000","90,000","111,666",248,
1995 August,"80,000","85,000","95,000","130,000","90,000","111,645",242,
1995 September,"80,000","85,000","100,000","134,000","90,000","113,784",240,
1995 October,"80,000","85,000","100,000","135,000","90,000","115,303",228,
1995 November,"80,000","90,000","105,000","138,000","90,000","116,473",216,
1995 December,"80,000","90,000","101,000","135,000","90,000","115,256",216,
1996 January,"80,000","90,000","100,000","135,000","90,000","114,483",218,
1996 February,"80,000","90,000","100,000","133,000","90,000","113,732",231,
1996 March,"80,000","90,000","100,000","135,000","90,000","113,941",234,
1996 April,"80,000","90,000","105,000","135,000","90,000","114,215",215,
1996 May,"80,000","90,000","96,000","130,000","90,000","111,705",196,
1996 June,"80,000","90,000","95,000","125,000","90,000","111,093",174,
1996 July,"80,000","90,000","105,000","140,000","95,000","115,710",146,
1996 August,"80,000","90,000","105,000","139,000","95,000","115,983",140,
1996 September,"80,000","90,000","95,000","130,000","90,000","113,650",158,
1996 October,"80,000","90,000","100,000","130,000","90,000","112,645",149,
1996 November,"80,000","90,000","95,000","127,000","90,000","110,802",162,
1996 December,"80,000","90,000","95,000","120,000","90,000","108,199",170,
1997 January,"80,000","90,000","95,000","120,000","90,000","108,284",172,
1997 February,"80,000","90,000","95,000","120,000","90,000","105,139",187,
1997 March,"80,000","90,000","95,000","120,000","90,000","104,867",181,
1997 April,"80,000","90,000","90,000","115,000","90,000","102,714",178,
1997 May,"80,000","85,000","90,000","115,000","90,000","101,267",165,
1997 June,"80,000","85,000","90,000","115,000","90,000","101,616",136,
1997 July,"80,000","85,000","90,000","110,000","90,000","98,375",136,
1997 August,"80,000","85,000","90,000","110,000","90,000","98,905",126,
1997 September,"80,000","85,000","90,000","115,000","90,000","97,547",148,
1997 October,"80,000","85,000","90,000","115,000","90,000","97,993",147,
1997 November,"80,000","90,000","90,000","115,000","90,000","98,764",160,
1997 December,"75,000","85,000","90,000","115,000","90,000","97,191",169,
1998 January,"75,000","85,000","90,000","115,000","90,000","98,076",172,
1998 February,"80,000","90,000","90,000","115,000","90,000","99,141",200,
1998 March,"80,000","90,000","90,000","115,000","90,000","98,634",212,
1998 April,"80,000","90,000","90,000","115,000","90,000","98,898",200,
1998 May,"80,000","90,000","95,000","119,000","90,000","100,122",170,
1998 June,"75,000","85,000","95,000","115,000","90,000","99,200",159,
1998 July,"75,000","85,000","95,000","115,000","90,000","98,901",153,
1998 August,"80,000","90,000","100,000","115,000","90,000","102,320",167,
1998 September,"80,000","90,000","100,000","116,000","90,000","102,634",168,
1998 October,"80,000","90,000","105,000","116,000","95,000","104,058",163,
1998 November,"80,000","90,000","100,000","115,000","95,000","102,509",164,
1998 December,"80,000","90,000","100,000","115,000","95,000","102,441",155,
1999 January,"80,000","90,000","100,000","115,000","95,000","103,610",158,
1999 February,"80,000","90,000","102,000","120,000","95,000","103,898",163,
1999 March,"80,000","90,000","100,000","119,000","95,000","102,896",155,
1999 April,"80,000","90,000","102,000","120,000","95,000","102,270",148,
1999 May,"80,000","90,000","105,000","125,000","100,000","104,221",126,
1999 June,"80,000","90,000","105,000","121,000","95,000","102,604",123,
1999 July,"75,000","90,000","105,000","125,000","95,000","103,673",109,
1999 August,"75,000","90,000","105,000","125,000","100,000","104,391",111,
1999 September,"75,000","85,000","100,000","125,000","95,000","103,030",83,
1999 October,"75,000","90,000","100,000","125,000","95,000","103,470",84,
1999 November,"75,000","91,000","100,000","125,000","100,000","105,510",97,
1999 December,"75,000","90,000","107,000","125,000","100,000","105,821",98,
2000 January,"75,000","95,000","110,000","125,000","100,000","107,600",104,
2000 February,"75,000","90,000","110,000","130,000","100,000","109,186",110,
2000 March,"75,000","90,000","110,000","125,000","100,000","107,022",111,
2000 April,"75,000","90,000","110,000","125,000","95,000","104,557",114,
2000 May,"75,000","90,000","110,000","125,000","100,000","104,397",112,
2000 June,"75,000","90,000","100,000","125,000","95,000","101,994",94,
2000 July,"70,000","90,000","103,000","124,000","95,000","101,325",75,
2000 August,"70,000","90,000","110,000","125,000","95,000","102,410",62,
2000 September,"70,000","90,000","110,000","125,000","100,000","100,229",63,
2000 October,"72,000","90,000","111,000","125,000","97,500","101,385",66,
2000 November,"93,000","111,000","124,000","135,000","115,000","106,975",64,
2000 December,"95,000","105,000","120,000","128,000","115,000","104,200",72,
2001 January,"80,000","100,000","115,000","125,000","105,000","107,529",84,
2001 February,"85,000","105,000","120,000","143,000","115,000","118,420",100,
2001 March,"85,000","100,000","120,000","135,000","112,500","119,088",114,
2001 April,"85,000","103,000","120,000","137,000","115,000","120,472",108,
2001 May,"90,000","105,000","125,000","140,000","115,000","120,800",130,
2001 June,"100,000","115,000","125,000","150,000","125,000","125,511",133,
2001 July,"100,000","118,000","125,000","150,000","125,000","127,471",102,
2001 August,"104,000","125,000","135,000","155,000","125,000","139,270",73,
2001 September,"101,000","125,000","135,000","154,000","125,000","131,986",74,
2001 October,"100,000","120,000","129,000","150,000","125,000","131,359",78,
2001 November,"100,000","120,000","127,000","151,000","125,000","132,342",80,
2001 December,"100,000","125,000","135,000","150,000","125,000","129,530",83,
2002 January,"100,000","125,000","135,000","151,000","125,000","130,586",87,
2002 February,"100,000","124,000","136,000","155,000","125,000","134,396",106,
2002 March,"105,000","125,000","145,000","165,000","135,000","135,472",106,
2002 April,"100,000","124,000","140,000","161,000","125,000","135,519",106,
2002 May,"100,000","125,000","145,000","155,000","135,000","137,418",114,
2002 June,"100,000","125,000","140,000","150,000","125,000","135,143",105,
2002 July,"98,000","125,000","145,000","165,000","137,500","145,139",72,
2002 August,"125,000","142,000","150,000","165,000","145,000","138,125",56,
2002 September,"129,000","145,000","150,000","163,000","150,000","150,694",45,
2002 October,"125,000","145,000","150,000","162,000","147,500","141,979",48,
2002 November,"140,000","150,000","160,000","161,000","155,000","139,925",67,
2002 December,"140,000","146,000","160,000","165,000","155,000","149,355",62,
2003 January,"140,000","145,000","160,000","165,000","150,000","157,627",69,
2003 February,"140,000","145,000","160,000","165,000","150,000","156,967",70,
2003 March,"143,000","150,000","160,000","170,000","155,000","159,597",73,
2003 April,"100,000","135,000","150,000","170,000","145,000","144,266",94,
2003 May,"110,000","145,000","157,000","170,000","152,500","146,855",118,
2003 June,"145,000","155,000","165,000","181,000","160,000","159,899",109,
2003 July,"145,000","155,000","165,000","185,000","160,000","159,116",68,
2003 August,"150,000","160,000","165,000","185,000","165,000","167,348",83,
2003 September,"145,000","155,000","165,000","185,000","165,000","161,589",91,
2003 October,"150,000","165,000","170,000","185,000","165,000","170,417",98,
2003 November,"150,000","160,000","175,000","185,000","165,000","164,470",102,
2003 December,"140,000","150,000","165,000","180,000","165,000","160,429",84,
2004 January,"150,000","165,000","170,000","190,000","165,000","173,931",86,
2004 February,"140,000","150,000","165,000","185,000","165,000","169,352",114,
2004 March,"140,000","150,000","165,000","180,000","165,000","167,649",124,
2004 April,"135,000","155,000","169,000","182,000","165,000","168,240",132,
2004 May,"139,000","155,000","170,000","186,000","162,500","170,327",138,
2004 June,"140,000","155,000","170,000","193,000","165,000","173,883",116,
2004 July,"133,000","145,000","165,000","185,000","155,000","159,657",102,
2004 August,"131,000","145,000","160,000","185,000","150,000","162,389",95,
2004 September,"135,000","150,000","165,000","190,000","155,000","167,779",77,
2004 October,"145,000","160,000","175,000","199,000","165,000","169,765",68,
2004 November,"144,000","160,000","175,000","196,000","165,000","168,930",57,
2004 December,"143,000","160,000","175,000","195,000","165,000","169,800",55,
2005 January,"140,000","160,000","175,000","196,000","165,000","174,980",51,
2005 February,"140,000","154,000","173,000","200,000","165,000","180,308",39,
2005 March,"140,000","156,000","173,000","200,000","165,000","176,811",37,
2005 April,"140,000","145,000","170,000","198,000","165,000","172,706",34,
2005 May,"140,000","145,000","170,000","195,000","165,000","167,057",35,
2005 June,"130,000","135,000","144,000","179,000","140,000","165,688",32,
2005 July,"130,000","140,000","168,000","200,000","152,500","172,200",60,
2005 August,"133,000","145,000","179,000","200,000","165,000","178,153",72,
2005 September,"135,000","152,000","178,000","200,000","165,000","179,615",65,
2005 October,"140,000","155,000","180,000","209,000","165,000","184,244",86,
2005 November,"140,000","155,000","180,000","200,000","165,000","183,000",85,
2005 December,"140,000","149,000","180,000","200,000","165,000","180,220",91,
2006 January,"140,000","146,000","175,000","200,000","165,000","176,907",97,
2006 February,"135,000","145,000","175,000","200,000","165,000","170,270",100,
2006 March,"135,000","145,000","170,000","190,000","150,000","166,557",88,
2006 April,"135,000","145,000","167,000","200,000","150,000","169,441",68,
2006 May,"137,000","145,000","170,000","200,000","160,000","171,672",61,
2006 June,"140,000","160,000","176,000","218,000","170,000","188,951",61,
2006 July,"140,000","145,000","171,000","220,000","165,000","183,917",96,
2006 August,"140,000","145,000","170,000","220,000","162,500","185,330",94,
2006 September,"130,000","150,000","170,000","236,000","155,000","181,017",121,
2006 October,"130,000","150,000","170,000","234,000","155,000","185,744",117,
2006 November,"132,000","150,000","175,000","240,000","160,000","189,718",110,
2006 December,"140,000","160,000","180,000","234,000","170,000","193,181",105,
2007 January,"140,000","159,000","181,000","230,000","170,000","192,228",101,
2007 February,"140,000","160,000","185,000","230,000","170,000","195,193",119,
2007 March,"150,000","166,000","200,000","244,000","180,000","204,748",127,
2007 April,"150,000","170,000","200,000","270,000","180,000","210,025",119,
2007 May,"130,000","175,000","210,000","270,000","187,500","205,702",114,
2007 June,"150,000","180,000","212,000","270,000","190,000","208,263",76,
2007 July,"140,000","180,000","220,000","275,000","185,000","211,514",74,
2007 August,"134,000","180,000","222,000","275,000","200,000","214,591",66,
2007 September,"140,000","180,000","246,000","275,000","200,000","219,258",62,
2007 October,"140,000","180,000","230,000","300,000","200,000","233,359",64,
