"Kitchener - Cambridge - Waterloo — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1990 January,"180,000","230,000","270,000","285,000","255,000","241,677",189,
1990 February,"180,000","244,000","275,000","285,000","255,000","246,140",186,
1990 March,"181,000","240,000","275,000","289,000","260,000","248,270",185,
1990 April,"185,000","250,000","280,000","300,000","265,000","250,866",194,
1990 May,"185,000","245,000","275,000","300,000","265,000","253,407",199,
1990 June,"187,000","240,000","270,000","288,000","250,000","248,326",196,
1990 July,"188,000","240,000","270,000","285,000","250,000","249,928",197,
1990 August,"185,000","235,000","270,000","285,000","250,000","248,463",181,
1990 September,"190,000","245,000","265,000","285,000","255,000","245,748",219,
1990 October,"190,000","245,000","260,000","285,000","250,000","246,760",256,
1990 November,"190,000","245,000","260,000","280,000","250,000","247,956",260,
1990 December,"185,000","240,000","260,000","280,000","250,000","245,154",238,
1991 January,"185,000","240,000","260,000","280,000","250,000","242,757",219,
1991 February,"180,000","240,000","260,000","285,000","245,000","242,746",194,
1991 March,"180,000","228,000","255,000","281,000","245,000","237,353",178,
1991 April,"180,000","225,000","260,000","285,000","245,000","238,458",144,
1991 May,"175,000","218,000","255,000","285,000","240,000","235,275",138,
1991 June,"171,000","210,000","250,000","285,000","237,500","233,056",140,
1991 July,"185,000","210,000","250,000","285,000","235,000","241,528",102,
1991 August,"185,000","220,000","255,000","285,000","240,000","246,155",109,
1991 September,"180,000","210,000","245,000","285,000","220,000","239,374",120,
1991 October,"180,000","210,000","245,000","285,000","225,000","241,481",137,
1991 November,"180,000","200,000","245,000","285,000","220,000","238,387",147,
1991 December,"185,000","215,000","250,000","287,000","230,000","245,086",127,
1992 January,"185,000","220,000","253,000","295,000","245,000","260,133",120,
1992 February,"184,000","223,000","250,000","295,000","240,000","259,085",118,
1992 March,"185,000","222,000","250,000","295,000","240,000","261,191",110,
1992 April,"185,000","214,000","250,000","295,000","232,500","254,917",110,
1992 May,"180,000","210,000","244,000","285,000","225,000","248,636",102,
1992 June,"175,000","200,000","227,000","285,000","210,000","237,417",103,
1992 July,"180,000","200,000","225,000","285,000","210,000","233,073",94,
1992 August,"172,000","195,000","220,000","270,000","210,000","224,504",101,
1992 September,"180,000","200,000","240,000","280,000","220,000","231,194",108,
1992 October,"175,000","194,000","231,000","275,000","210,000","225,973",116,
1992 November,"170,000","185,000","220,000","275,000","210,000","221,136",117,
1992 December,"170,000","186,000","220,000","275,000","210,000","223,596",112,
1993 January,"170,000","185,000","220,000","275,000","200,000","220,015",119,
1993 February,"170,000","180,000","220,000","270,000","195,000","218,124",119,
1993 March,"165,000","185,000","220,000","275,000","200,000","220,296",114,
1993 April,"170,000","182,000","213,000","274,000","197,500","222,044",110,
1993 May,"170,000","185,000","220,000","275,000","200,000","221,426",119,
1993 June,"165,000","175,000","200,000","240,000","185,000","205,613",149,
1993 July,"165,000","170,000","200,000","230,000","182,500","200,642",146,
1993 August,"160,000","170,000","199,000","230,000","180,000","201,253",137,
1993 September,"160,000","170,000","185,000","220,000","175,000","192,815",149,
1993 October,"160,000","170,000","185,000","220,000","175,000","192,010",151,
1993 November,"160,000","166,000","180,000","220,000","170,000","191,273",152,
1993 December,"160,000","165,000","180,000","220,000","170,000","190,574",141,
1994 January,"165,000","170,000","180,000","220,000","170,000","192,187",152,
1994 February,"165,000","170,000","180,000","223,000","170,000","194,487",141,
1994 March,"160,000","170,000","180,000","223,000","170,000","193,740",141,
1994 April,"160,000","165,000","180,000","225,000","170,000","193,895",129,
1994 May,"160,000","165,000","185,000","230,000","170,000","195,416",114,
1994 June,"160,000","170,000","185,000","220,000","170,000","194,265",104,
1994 July,"160,000","170,000","185,000","224,000","175,000","197,712",100,
1994 August,"155,000","165,000","175,000","220,000","170,000","187,956",112,
1994 September,"155,000","165,000","175,000","220,000","170,000","187,233",124,
1994 October,"155,000","165,000","175,000","220,000","170,000","190,218",136,
1994 November,"155,000","165,000","175,000","214,000","170,000","188,225",127,
1994 December,"150,000","165,000","175,000","204,000","170,000","183,877",117,
1995 January,"145,000","165,000","175,000","200,000","170,000","182,134",129,
1995 February,"145,000","162,000","175,000","194,000","165,000","177,137",145,
1995 March,"145,000","165,000","175,000","190,000","167,500","180,145",150,
1995 April,"145,000","160,000","175,000","194,000","165,000","179,767",160,
1995 May,"145,000","165,000","175,000","191,000","165,000","179,459",163,
1995 June,"145,000","160,000","170,000","189,000","165,000","174,249",160,
1995 July,"145,000","160,000","170,000","190,000","165,000","176,986",157,
1995 August,"145,000","160,000","170,000","194,000","165,000","178,089",140,
1995 September,"145,000","160,000","170,000","191,000","165,000","176,188",153,
1995 October,"145,000","157,000","170,000","185,000","165,000","176,105",150,
1995 November,"150,000","160,000","170,000","190,000","165,000","178,059",149,
1995 December,"150,000","160,000","170,000","195,000","165,000","176,418",146,
