"St. Catharines - Niagara — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 1990 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
1996 May,"130,000","145,000","172,000","233,000","155,000","176,830",91,
1996 June,"130,000","140,000","170,000","230,000","150,000","175,400",91,
1996 July,"130,000","145,000","170,000","222,000","150,000","174,353",86,
1996 August,"130,000","140,000","160,000","208,000","150,000","166,807",86,
1996 September,"132,000","144,000","170,000","210,000","150,000","169,331",86,
1996 October,"135,000","140,000","160,000","205,000","150,000","164,840",89,
1996 November,"140,000","150,000","170,000","214,000","157,500","174,195",92,
1996 December,"140,000","150,000","160,000","207,000","150,000","168,625",107,
1997 January,"140,000","150,000","160,000","210,000","160,000","170,331",108,
1997 February,"140,000","150,000","170,000","220,000","160,000","172,177",110,
1997 March,"140,000","150,000","170,000","220,000","160,000","170,529",103,
1997 April,"140,000","150,000","162,000","216,000","155,000","170,873",106,
1997 May,"140,000","150,000","160,000","210,000","155,000","171,809",101,
1997 June,"140,000","150,000","170,000","220,000","155,000","172,055",104,
1997 July,"140,000","150,000","169,000","207,000","160,000","170,596",107,
1997 August,"140,000","150,000","170,000","211,000","160,000","171,473",118,
1997 September,"140,000","150,000","170,000","195,000","160,000","169,997",109,
1997 October,"140,000","150,000","170,000","213,000","160,000","173,692",111,
1997 November,"140,000","160,000","170,000","190,000","165,000","172,328",109,
1997 December,"140,000","150,000","170,000","195,000","165,000","173,722",105,
1998 January,"150,000","160,000","175,000","210,000","170,000","178,473",94,
1998 February,"150,000","162,000","173,000","210,000","170,000","178,727",90,
1998 March,"150,000","160,000","170,000","190,000","170,000","173,065",99,
1998 April,"145,000","160,000","170,000","190,000","165,000","170,315",95,
1998 May,"145,000","160,000","170,000","190,000","160,000","171,784",93,
1998 June,"145,000","160,000","170,000","184,000","160,000","171,745",82,
1998 July,"145,000","159,000","170,000","190,000","160,000","174,196",81,
1998 August,"145,000","160,000","170,000","190,000","160,000","172,679",92,
1998 September,"145,000","160,000","170,000","204,000","160,000","177,190",96,
1998 October,"145,000","160,000","170,000","190,000","160,000","171,244",89,
1998 November,"146,000","160,000","170,000","190,000","160,000","169,429",90,
1998 December,"145,000","160,000","170,000","190,000","160,000","173,213",87,
1999 January,"145,000","154,000","165,000","190,000","160,000","169,434",96,
1999 February,"145,000","150,000","160,000","180,000","160,000","167,213",91,
1999 March,"145,000","150,000","165,000","180,000","160,000","169,184",89,
1999 April,"148,000","150,000","160,000","184,000","160,000","169,510",87,
1999 May,"150,000","150,000","164,000","190,000","160,000","170,783",87,
1999 June,"150,000","150,000","165,000","190,000","160,000","169,940",87,
1999 July,"150,000","150,000","170,000","210,000","160,000","175,371",79,
1999 August,"150,000","154,000","170,000","210,000","160,000","180,514",71,
1999 September,"150,000","156,000","170,000","210,000","160,000","181,623",77,
1999 October,"150,000","160,000","170,000","210,000","165,000","183,816",89,
1999 November,"150,000","160,000","170,000","222,000","165,000","187,469",90,
1999 December,"150,000","160,000","190,000","230,000","170,000","192,245",93,
2000 January,"150,000","161,000","178,000","230,000","170,000","192,628",102,
2000 February,"154,000","168,000","184,000","230,000","170,000","196,011",108,
2000 March,"160,000","170,000","205,000","250,000","180,000","206,073",110,
2000 April,"160,000","170,000","193,000","240,000","180,000","202,005",110,
2000 May,"160,000","170,000","191,000","246,000","172,500","197,956",106,
2000 June,"160,000","170,000","190,000","230,000","175,000","198,259",105,
2000 July,"160,000","170,000","200,000","234,000","180,000","202,807",98,
2000 August,"160,000","170,000","205,000","250,000","190,000","206,779",110,
2000 September,"160,000","170,000","205,000","250,000","190,000","208,556",111,
2000 October,"160,000","170,000","205,000","250,000","190,000","209,290",109,
2000 November,"160,000","170,000","195,000","232,000","175,000","199,172",103,
2000 December,"160,000","170,000","200,000","242,000","180,000","202,399",108,
2001 January,"160,000","165,000","195,000","236,000","175,000","204,297",106,
2001 February,"160,000","170,000","190,000","230,000","175,000","200,893",103,
2001 March,"160,000","170,000","190,000","230,000","180,000","198,901",102,
2001 April,"160,000","170,000","190,000","230,000","180,000","197,800",99,
2001 May,"160,000","170,000","190,000","230,000","177,500","197,275",102,
2001 June,"164,000","173,000","210,000","234,000","190,000","203,638",98,
2001 July,"160,000","170,000","190,000","242,000","180,000","201,286",93,
2001 August,"160,000","170,000","190,000","246,000","175,000","199,493",96,
2001 September,"160,000","170,000","205,000","250,000","185,000","210,343",103,
2001 October,"165,000","170,000","205,000","250,000","185,000","207,531",102,
2001 November,"165,000","175,000","207,000","262,000","190,000","216,363",98,
2001 December,"165,000","175,000","210,000","250,000","190,000","216,487",89,
2002 January,"165,000","180,000","216,000","258,000","190,000","217,083",85,
2002 February,"165,000","180,000","210,000","250,000","192,500","215,715",84,
2002 March,"165,000","180,000","210,000","260,000","195,000","215,701",99,
2002 April,"168,000","180,000","228,000","270,000","192,500","217,688",92,
2002 May,"170,000","190,000","230,000","280,000","210,000","223,285",79,
2002 June,"170,000","190,000","230,000","280,000","210,000","220,944",77,
2002 July,"170,000","190,000","230,000","284,000","200,000","224,635",72,
2002 August,"170,000","179,000","230,000","280,000","190,000","218,996",71,
2002 September,"170,000","190,000","230,000","280,000","200,000","220,286",73,
2002 October,"175,000","200,000","240,000","280,000","220,000","228,109",81,
2002 November,"175,000","197,000","235,000","272,000","220,000","223,856",80,
2002 December,"175,000","205,000","237,000","275,000","220,000","223,584",78,
2003 January,"175,000","200,000","234,000","281,000","212,500","223,013",82,
2003 February,"185,000","205,000","233,000","272,000","215,000","224,394",75,
2003 March,"185,000","205,000","237,000","278,000","220,000","225,624",73,
2003 April,"185,000","205,000","244,000","290,000","225,000","233,197",58,
2003 May,"190,000","215,000","240,000","285,000","227,500","229,894",64,
2003 June,"190,000","216,000","250,000","290,000","235,000","237,508",67,
2003 July,"190,000","220,000","250,000","290,000","237,500","237,189",68,
2003 August,"190,000","230,000","250,000","297,000","240,000","241,823",67,
2003 September,"183,000","220,000","250,000","290,000","240,000","238,163",72,
2003 October,"190,000","219,000","250,000","296,000","235,000","241,009",76,
2003 November,"190,000","225,000","255,000","300,000","240,000","249,470",81,
2003 December,"178,000","210,000","244,000","290,000","225,000","232,597",68,
2004 January,"180,000","215,000","250,000","300,000","230,000","238,065",74,
2004 February,"180,000","217,000","250,000","304,000","230,000","242,413",80,
2004 March,"176,000","217,000","246,000","300,000","230,000","238,491",80,
2004 April,"180,000","220,000","250,000","301,000","235,000","242,604",83,
2004 May,"186,000","220,000","250,000","304,000","230,000","246,302",65,
2004 June,"200,000","240,000","269,000","312,000","250,000","257,434",67,
2004 July,"190,000","230,000","265,000","315,000","245,000","253,001",54,
2004 August,"187,000","240,000","280,000","315,000","265,000","257,576",56,
2004 September,"194,000","244,000","282,000","375,000","265,000","271,690",46,
2004 October,"207,000","238,000","272,000","315,000","250,000","258,868",41,
2004 November,"211,000","242,000","278,000","323,000","260,000","262,225",60,
2004 December,"196,000","232,000","269,000","315,000","250,000","255,255",62,
2005 January,"189,000","220,000","265,000","332,000","242,500","253,835",68,
2005 February,"190,000","240,000","285,000","350,000","260,000","265,993",74,
2005 March,"188,000","233,000","274,000","346,000","250,000","260,266",68,
2005 April,"215,000","242,000","280,000","337,000","260,000","267,778",80,
2005 May,"212,000","234,000","271,000","343,000","250,000","266,694",81,
2005 June,"215,000","244,000","270,000","323,000","257,500","268,339",86,
2005 July,"220,000","248,000","282,000","341,000","265,000","275,407",93,
2005 August,"213,000","250,000","280,000","342,000","270,000","278,635",97,
2005 September,"212,000","250,000","280,000","343,000","267,500","278,752",96,
2005 October,"220,000","260,000","290,000","340,000","272,500","280,927",104,
2005 November,"215,000","255,000","285,000","340,000","272,500","279,322",104,
2005 December,"211,000","250,000","280,000","334,000","270,000","275,648",100,
2006 January,"210,000","250,000","284,000","337,000","275,000","277,802",102,
2006 February,"216,000","250,000","300,000","340,000","280,000","281,927",110,
2006 March,"220,000","250,000","295,000","340,000","280,000","282,298",88,
2006 April,"215,000","250,000","285,000","325,000","275,000","276,065",89,
2006 May,"220,000","270,000","305,000","340,000","285,000","290,376",108,
2006 June,"220,000","270,000","300,000","340,000","280,000","286,872",100,
2006 July,"220,000","260,000","291,000","340,000","275,000","290,872",96,
2006 August,"224,000","270,000","305,000","382,000","292,500","308,627",98,
2006 September,"220,000","270,000","305,000","380,000","285,000","307,037",89,
2006 October,"240,000","270,000","325,000","380,000","300,000","313,442",109,
2006 November,"248,000","280,000","325,000","378,000","300,000","318,714",102,
2006 December,"240,000","271,000","324,000","370,000","295,000","313,022",97,
2007 January,"240,000","280,000","300,000","370,000","295,000","310,564",99,
2007 February,"249,000","285,000","325,000","386,000","300,000","321,825",103,
2007 March,"247,000","289,000","332,000","388,000","300,000","318,640",111,
2007 April,"240,000","280,000","310,000","371,000","297,500","312,525",98,
2007 May,"240,000","280,000","320,000","382,000","297,500","314,834",98,
2007 June,"240,000","283,000","330,000","391,000","305,000","322,627",93,
2007 July,"250,000","280,000","325,000","375,000","302,500","333,713",94,
2007 August,"246,000","280,000","313,000","375,000","295,000","322,900",105,
2007 September,"250,000","280,000","320,000","390,000","290,000","320,787",97,
2007 October,"248,000","290,000","340,000","396,000","307,500","340,999",98,
2007 November,"248,000","290,000","339,000","392,000","310,000","327,227",97,
2007 December,"250,000","305,000","340,000","400,000","325,000","336,626",94,
2008 January,"252,000","305,000","340,000","399,000","325,000","337,837",105,
2008 February,"250,000","305,000","340,000","390,000","325,000","333,051",109,
2008 March,"260,000","305,000","340,000","390,000","325,000","331,490",109,
2008 April,"264,000","305,000","340,000","390,000","325,000","332,358",108,
2008 May,"264,000","303,000","350,000","406,000","330,000","335,431",113,
2008 June,"270,000","307,000","350,000","408,000","330,000","342,870",110,
2008 July,"269,000","308,000","342,000","392,000","330,000","338,850",93,
2008 August,"270,000","310,000","345,000","398,000","330,000","349,290",85,
2008 September,"268,000","310,000","360,000","410,000","335,000","358,473",87,
2008 October,"262,000","310,000","360,000","410,000","340,000","356,630",91,
2008 November,"262,000","315,000","360,000","422,000","340,000","390,378",111,
2008 December,"262,000","315,000","362,000","410,000","345,000","388,761",106,
2009 January,"250,000","310,000","360,000","410,000","335,000","376,187",113,
2009 February,"268,000","315,000","360,000","410,000","342,500","373,712",102,
2009 March,"270,000","319,000","360,000","410,000","342,500","369,739",106,
2009 April,"276,000","330,000","360,000","414,000","347,500","377,364",110,
2009 May,"270,000","320,000","360,000","415,000","342,500","370,900",114,
2009 June,"260,000","310,000","350,000","410,000","335,000","359,390",94,
2009 July,"260,000","304,000","350,000","404,000","330,000","356,102",90,
2009 August,"260,000","310,000","350,000","400,000","340,000","362,602",85,
2009 September,"260,000","302,000","350,000","407,000","330,000","365,966",77,
2009 October,"250,000","300,000","370,000","420,000","342,500","368,775",64,
2009 November,"244,000","309,000","372,000","414,000","340,000","372,017",63,
2009 December,"267,000","330,000","390,000","453,000","350,000","393,850",66,
2010 January,"278,000","348,000","390,000","456,000","360,000","397,120",73,
2010 February,"278,000","326,000","370,000","412,000","350,000","381,426",68,
2010 March,"270,000","315,000","362,000","416,000","345,000","381,108",61,
2010 April,"268,000","315,000","349,000","400,000","330,000","368,916",67,
2010 May,"262,000","330,000","350,000","408,000","340,000","353,883",65,
2010 June,"240,000","310,000","340,000","380,000","330,000","315,947",39,
2010 July,"248,000","288,000","340,000","390,000","317,500","327,448",46,
2010 August,"250,000","310,000","375,000","400,000","330,000","356,441",44,
2010 September,"260,000","326,000","371,000","403,000","330,000","363,844",41,
2010 October,"264,000","314,000","360,000","400,000","330,000","370,742",51,
2010 November,"269,000","324,000","350,000","400,000","335,000","363,915",63,
2010 December,"274,000","310,000","340,000","390,000","330,000","361,015",53,
2011 January,"279,000","330,000","377,000","410,000","345,000","375,477",48,
2011 February,"271,000","330,000","375,000","398,000","350,000","365,194",55,
2011 March,"260,000","317,000","373,000","398,000","340,000","384,383",60,
2011 April,"273,000","330,000","379,000","394,000","340,000","388,215",57,
2011 May,"268,000","322,000","375,000","402,000","340,000","377,521",57,
2011 June,"258,000","310,000","350,000","390,000","330,000","366,866",52,
2011 July,"260,000","285,000","350,000","390,000","327,500","371,539",44,
2011 August,"260,000","285,000","372,000","400,000","330,000","374,129",43,
2011 September,"268,000","306,000","372,000","420,000","340,000","384,571",43,
2011 October,"279,000","330,000","380,000","425,000","350,000","399,372",48,
2011 November,"269,000","320,000","380,000","476,000","340,000","395,019",53,
2011 December,"280,000","330,000","390,000","484,000","350,000","403,569",51,
2012 January,"269,000","315,000","354,000","425,000","330,000","385,019",48,
2012 February,"270,000","315,000","360,000","420,000","330,000","385,239",49,
2012 March,"269,000","320,000","360,000","430,000","330,000","377,265",53,
2012 April,"272,000","330,000","380,000","430,000","350,000","354,666",55,
2012 May,"280,000","330,000","380,000","439,000","355,000","367,399",56,
2012 June,"280,000","330,000","383,000","470,000","335,000","372,672",45,
2012 July,"292,000","341,000","406,000","498,000","382,500","404,037",50,
2012 August,"285,000","335,000","390,000","475,000","360,000","383,691",44,
2012 September,"285,000","380,000","410,000","500,000","397,500","413,473",44,
2012 October,"303,000","380,000","469,000","588,000","400,000","437,738",45,
2012 November,"294,000","378,000","448,000","586,000","395,000","427,442",51,
2012 December,"306,000","370,000","412,000","480,000","387,500","401,339",46,
2013 January,"278,000","347,000","412,000","486,000","380,000","391,514",41,
2013 February,"290,000","351,000","419,000","494,000","385,000","401,357",47,
2013 March,"287,000","358,000","420,000","492,000","385,000","400,328",53,
2013 April,"290,000","355,000","420,000","490,000","380,000","397,315",59,
2013 May,"299,000","363,000","420,000","498,000","400,000","407,010",52,
2013 June,"310,000","380,000","445,000","490,000","420,000","433,442",59,
2013 July,"276,000","350,000","403,000","479,000","375,000","391,367",55,
2013 August,"307,000","354,000","420,000","480,000","385,000","402,382",61,
2013 September,"306,000","357,000","420,000","480,000","385,000","409,661",55,
2013 October,"306,000","357,000","420,000","484,000","390,000","414,572",55,
2013 November,"278,000","351,000","414,000","477,000","380,000","402,332",52,
2013 December,"256,000","336,000","389,000","460,000","355,000","383,901",57,
2014 January,"250,000","323,000","384,000","448,000","350,000","375,045",57,
2014 February,"250,000","330,000","363,000","438,000","347,500","364,304",86,
2014 March,"276,000","330,000","365,000","440,000","350,000","368,081",105,
2014 April,"274,000","325,000","362,000","440,000","340,000","364,768",103,
2014 May,"295,000","330,000","365,000","425,000","350,000","362,734",109,
2014 June,"292,000","344,000","376,000","428,000","360,000","369,524",111,
2014 July,"268,000","335,000","380,000","450,000","360,000","374,796",88,
2014 August,"271,000","339,000","388,000","464,000","365,000","391,944",75,
2014 September,"280,000","345,000","385,000","460,000","365,000","389,345",69,
2014 October,"280,000","345,000","380,000","454,000","360,000","380,515",72,
2014 November,"290,000","340,000","385,000","465,000","360,000","387,123",74,
2014 December,"292,000","338,000","394,000","471,000","360,000","391,896",73,
2015 January,"304,000","345,000","400,000","468,000","375,000","404,373",66,
2015 February,"300,000","345,000","400,000","500,000","377,500","414,424",64,
2015 March,"300,000","350,000","400,000","500,000","377,500","409,866",74,
2015 April,"300,000","347,000","409,000","500,000","375,000","410,718",70,
2015 May,"298,000","356,000","398,000","494,000","375,000","408,197",72,
2015 June,"315,000","360,000","400,000","500,000","380,000","416,982",69,
2015 July,"322,000","375,000","412,000","490,000","390,000","418,733",75,
2015 August,"324,000","373,000","420,000","500,000","390,000","424,932",71,
2015 September,"330,000","375,000","420,000","500,000","395,000","428,075",74,
2015 October,"330,000","375,000","423,000","500,000","400,000","427,638",75,
2015 November,"330,000","380,000","425,000","500,000","400,000","429,436",79,
2015 December,"330,000","380,000","424,000","555,000","400,000","437,014",73,
2016 January,"320,000","380,000","420,000","555,000","395,000","434,663",69,
2016 February,"308,000","378,000","424,000","556,000","392,500","432,560",58,
2016 March,"306,000","376,000","440,000","562,000","390,000","434,666",57,
2016 April,"318,000","380,000","444,000","562,000","400,000","441,871",57,
2016 May,"312,000","369,000","434,000","552,000","390,000","433,504",58,
2016 June,"306,000","372,000","432,000","566,000","390,000","431,701",56,
2016 July,"320,000","385,000","445,000","590,000","410,000","452,590",49,
2016 August,"322,000","387,000","443,000","580,000","410,000","449,847",45,
2016 September,"324,000","389,000","462,000","578,000","420,000","454,860",51,
2016 October,"322,000","387,000","466,000","579,000","430,000","455,960",50,
2016 November,"330,000","392,000","494,000","594,000","442,500","489,367",52,
2016 December,"331,000","392,000","500,000","624,000","440,000","498,131",45,
2017 January,"330,000","390,000","500,000","630,000","430,000","496,384",44,
2017 February,"334,000","393,000","491,000","640,000","440,000","496,538",43,
2017 March,"335,000","394,000","500,000","660,000","440,000","502,122",41,
2017 April,"335,000","390,000","488,000","622,000","420,000","493,260",45,
2017 May,"335,000","390,000","500,000","680,000","430,000","502,539",44,
2017 June,"335,000","400,000","482,000","700,000","420,000","507,835",43,
2017 July,"335,000","390,000","470,000","750,000","415,000","516,695",24,
2017 August,"330,000","390,000","464,000","710,000","410,000","506,990",23,
2017 September,"330,000","396,000","482,000","734,000","420,000","516,193",23,
2017 October,"330,000","396,000","458,000","734,000","420,000","504,889",23,
2017 November,"341,000","402,000","464,000","766,000","425,000","525,126",22,
2017 December,"357,000","406,000","522,000","774,000","435,000","549,869",28,
2018 January,"360,000","410,000","525,000","770,000","430,000","544,497",29,
2018 February,"351,000","408,000","494,000","762,000","425,000","539,884",31,
2018 March,"335,000","398,000","494,000","782,000","420,000","551,441",31,
2018 April,"350,000","421,000","665,000","806,000","520,000","589,750",32,
2018 May,"350,000","410,000","630,000","820,000","520,000","583,983",34,
2018 June,"381,000","578,000","696,000","846,000","642,500","643,254",40,
2018 July,"376,000","552,000","669,000","812,000","635,000","626,880",42,
2018 August,"388,000","542,000","698,000","805,000","657,500","637,892",38,
2018 September,"390,000","515,000","700,000","800,000","670,000","636,050",39,
2018 October,"390,000","490,000","690,000","825,000","570,000","617,104",39,
2018 November,"394,000","474,000","660,000","785,000","570,000","598,750",35,
2018 December,"410,000","515,000","670,000","800,000","640,000","631,150",39,
2019 January,"394,000","533,000","668,000","812,000","635,000","638,596",40,
2019 February,"384,000","542,000","667,000","818,000","635,000","640,894",38,
2019 March,"410,000","560,000","670,000","815,000","635,000","644,026",44,
2019 April,"402,000","552,000","678,000","806,000","637,500","638,206",42,
2019 May,"390,000","560,000","670,000","815,000","645,000","639,871",39,
2019 June,"402,000","562,000","664,000","806,000","627,500","635,494",42,
2019 July,"386,000","522,000","658,000","806,000","605,000","626,897",42,
2019 August,"384,000","497,000","664,000","842,000","600,000","636,881",33,
2019 September,"384,000","497,000","664,000","842,000","600,000","636,881",33,
2019 October,"390,000","515,000","670,000","890,000","615,000","644,323",34,
2019 November,"390,000","560,000","660,000","830,000","615,000","629,714",34,
2019 December,"384,000","524,000","660,000","774,000","600,000","621,829",33,
2020 January,"360,000","470,000","660,000","830,000","630,000","625,164",29,
2020 February,"378,000","488,000","660,000","854,000","630,000","634,810",27,
2020 March,"366,000","458,000","666,000","878,000","630,000","635,203",25,
2020 April,"378,000","488,000","657,000","854,000","610,000","632,040",27,
2020 May,"390,000","560,000","670,000","830,000","630,000","636,717",29,
2020 June,"575,000","660,000","730,000","875,000","690,000","739,751",29,
2020 July,"575,000","670,000","760,000","890,000","700,000","758,340",29,
2020 August,"560,000","650,000","730,000","875,000","690,000","730,823",29,
2020 September,"540,000","645,000","730,000","890,000","690,000","733,046",34,
2020 October,"572,000","674,000","759,000","894,000","700,000","772,955",32,
2020 November,"572,000","674,000","759,000","894,000","700,000","772,955",32,
2020 December,"560,000","642,000","756,000","884,000","690,000","752,156",36,
2021 January,"564,000","658,000","758,000","887,000","695,000","761,155",30,
2021 February,"630,000","692,000","790,000","860,000","755,000","772,713",27,
2021 March,"630,000","694,000","790,000","870,000","755,000","783,490",25,
2021 April,"630,000","690,000","790,000","865,000","742,500","776,395",26,
2021 May,"630,000","700,000","790,000","875,000","755,000","780,594",29,
2021 June,"630,000","694,000","778,000","846,000","730,000","758,770",25,
2021 July,"630,000","730,000","790,000","890,000","755,000","778,609",19,
2021 August,"630,000","730,000","790,000","890,000","755,000","778,609",19,
2021 September,"630,000","690,000","790,000","890,000","755,000","774,815",19,
2021 October,"642,000","722,000","792,000","866,000","760,000","777,204",21,
2021 November,"638,000","740,000","796,000","878,000","775,000","783,069",20,
2021 December,"662,000","745,000","794,000","918,000","775,000","790,088",18,
2022 January,"662,000","745,000","794,000","918,000","775,000","790,088",18,
2022 February,"670,000","755,000","800,000","1,030,000","790,000","827,452",19,
2022 March,"670,000","755,000","800,000","1,030,000","790,000","827,452",19,
2022 April,"670,000","755,000","800,000","890,000","790,000","791,125",19,
2022 May,"670,000","755,000","800,000","890,000","790,000","791,125",19,
2022 June,"670,000","755,000","800,000","1,030,000","790,000","803,715",19,
2022 July,"674,000","757,000","815,000","1,046,000","790,000","888,529",20,
2022 August,"670,000","755,000","800,000","1,030,000","790,000","875,825",19,
2022 September,"674,000","757,000","815,000","1,046,000","790,000","922,034",20,
2022 October,"670,000","755,000","800,000","1,030,000","790,000","915,352",19,
2022 November,"678,000","759,000","826,000","988,000","790,000","886,460",21,
2022 December,"698,000","790,000","839,000","1,066,000","800,000","935,678",30,
2023 January,"690,000","778,000","827,000","1,039,000","800,000","926,298",28,
2023 February,"690,000","758,000","810,000","1,039,000","795,000","919,152",28,
2023 March,"690,000","756,000","800,000","976,000","790,000","894,309",27,
2023 April,"690,000","757,000","800,000","1,012,000","790,000","904,458",25,
2023 May,"690,000","757,000","800,000","1,012,000","790,000","904,458",25,
2023 June,"690,000","759,000","805,000","1,057,000","795,000","921,171",26,
2023 July,"698,000","790,000","848,000","1,066,000","800,000","943,008",30,
2023 August,"784,000","860,000","930,000","1,063,000","907,500","983,203",58,
2023 September,"772,000","854,000","930,000","1,018,000","890,000","967,694",56,
2023 October,"790,000","860,000","930,000","1,075,000","907,500","999,062",64,
2023 November,"784,000","848,000","930,000","1,063,000","890,000","994,922",63,
2023 December,"784,000","848,000","930,000","1,036,000","907,500","981,853",58,
2024 January,"759,000","830,000","930,000","1,036,000","890,000","974,772",58,
2024 February,"760,000","830,000","930,000","1,060,000","890,000","981,961",59,
2024 March,"760,000","830,000","930,000","1,060,000","890,000","981,961",59,

Source,CMHC Market Absorption Survey
